date,-9,-7,-5,-3,-1,1,3,5,7,9,11
1/25/10,13800,247912.35,284887.65,266849.53,915250.47,90600,0,0,0,0,0
1/26/10,10474,252438.35,290537.65,268199.53,911450.47,95950,0,0,0,0,0
1/27/10,9000,255362.35,294737.65,269949.53,907500.47,100700,0,0,0,0,0
1/28/10,9900,254862.35,300037.65,272649.53,902650.47,106000,0,0,0,0,0
1/29/10,10550,257262.35,304487.65,274349.53,896850.47,112450,0,0,0,0,0
1/30/10,12200,259712.35,309687.65,274699.53,892250.47,117900,0,0,0,0,0
1/31/10,9300,264312.35,315137.65,275149.53,886550.47,124250,0,0,0,0,0
2/1/10,10000,266512.35,319987.65,276299.53,881300.47,129800,0,0,0,0,0
2/2/10,8300,266512.35,326287.65,275249.53,879050.47,135750,0,0,0,0,0
2/3/10,13800,244958,353142,273949.53,876050.51,142749.96,0,0,0,0,0
2/4/10,13200,247258,360742,272149.53,874350.51,148399.96,0,0,0,0,0
2/5/10,23350,242008,364692,265549.53,877150.51,154499.96,0,0,0,0,0
2/6/10,11650,256158,369042,264599.53,874950.51,160449.96,0,0,0,0,0
2/7/10,11150,260358,373442,262949.53,872300.51,167499.96,0,0,0,0,0
2/8/10,16000,260758,375342,262449.53,868450.51,174699.96,0,0,0,0,0
2/9/10,31000,260858,373092,256599.53,863100.51,183399.96,0,0,0,0,0
2/10/10,38700,267358,364542,256299.53,860250.51,189299.96,0,0,0,0,0
2/11/10,12100,284858.74,379441.26,255099.53,857250.47,196150,0,0,0,0,0
2/12/10,12850,286106.74,383893.26,254749.53,854600.47,201850,0,0,0,0,0
2/13/10,17699,285852.74,388248.26,256199.53,849950.47,207700,0,0,0,0,0
2/14/10,18483.17,289767.83,390799,258449.53,844500.47,214050,0,0,0,0,0
2/15/10,12999.98,299000.02,392300,261199.53,838750.47,220600,0,0,0,0,0
2/16/10,10463.37,306136.63,394200,263999.53,832000.47,227800,0,0,0,0,0
2/17/10,37584.17,286115.83,396600,265599.53,827350.47,233300,0,0,0,0,0
2/18/10,13050,315900,376900,289549.53,822550.47,239000,0,0,0,0,0
2/19/10,9650,323200,379200,292399.53,816500.47,245600,0,0,0,0,0
2/20/10,10950,326050,382600,294899.53,811100.47,251350,0,0,0,0,0
2/21/10,16966.83,326132.17,384001,297799.53,806400.47,256800,0,0,0,0,0
2/22/10,27200,322799,386701,300449.53,801150.47,262800,0,0,0,0,0
2/23/10,12550,343649,389651,301299.53,798750.47,267700,0,0,0,0,0
2/24/10,13850,341149,395951,300101,798249,272850,0,0,0,0,0
2/25/10,14800,341499,399201,302001,794499,277850,0,0,0,0,0
2/26/10,19500,338949,402801,301651,792549,283000,0,0,0,0,0
2/27/10,9051,351448,406801,300701,788849,290200,0,0,0,0,0
2/28/10,13050,347649,411951,299451,787349,295400,0,0,0,0,0
3/1/10,11150,351499,417051,298201,786549,300150,0,0,0,0,0
3/2/10,11400,355299,409301,307951,784949,305100,0,0,0,0,0
3/3/10,15600,352699,411551,308701,782849,310200,0,0,0,0,0
3/4/10,28600,358799,399751,307801,779798.67,316100.33,0,0,0,0,0
3/5/10,8700,377099,409251,305901,776998.67,321450.33,0,0,0,0,0
3/6/10,32597.39,351451.59,417155.37,305446.65,775148.67,326450.33,0,0,0,0,0
3/7/10,14650,359232.18,433972.17,304546.65,773548.67,331250.33,0,0,0,0,0
3/8/10,15295.18,364837,431122.17,304046.65,770448.67,337700.33,0,0,0,0,0
3/9/10,11350,369932.18,434222.17,304146.65,768598.67,342500.33,0,0,0,0,0
3/10/10,10650,366082.18,444119.17,304199.65,766398.67,347400.33,0,0,0,0,0
3/11/10,9850,365532.18,449369.17,303899.65,764098.67,352750.33,0,0,0,0,0
3/12/10,6400,338832.18,481119.17,305399.65,761498.67,358300.33,0,0,0,0,0
3/13/10,9450,334432.18,485719.17,306949.65,758198.67,364450.33,0,0,0,0,0
3/14/10,7450,334382.18,489219.17,308699.65,755798.67,369900.33,0,0,0,0,0
3/15/10,6850,334083.18,491780.17,310387.65,753248.67,375850.33,0,0,0,0,0
3/16/10,7501,331132.18,490629.17,318138.65,747048.67,384050.33,0,0,0,0,0
3/17/10,8050,328046.57,494415.78,320587.65,744849.67,389350.33,0,0,0,0,0
3/18/10,10850,325034.2,495278.15,318137.53,747549.79,395450.33,0,0,0,0,0
3/19/10,13996,295204.96,520111.39,324087.53,745399.79,401150.33,0,0,0,0,0
3/20/10,12955,297595.96,520411.39,328687.53,742649.79,407250.33,0,0,0,0,0
3/21/10,9452,304098.96,519911.39,331687.53,744349.79,409200.33,0,0,0,0,0
3/22/10,10900,304550.96,519561.39,335887.53,741649.79,415100.33,0,0,0,0,0
3/23/10,14186.93,300137.8,524437.62,339787.53,738099.79,421350.33,0,0,0,0,0
3/24/10,10250,299024.73,531087.62,345037.53,734849.79,426300.33,0,0,0,0,0
3/25/10,26300,283574.73,533587.62,347637.53,733149.79,431650.33,0,0,0,0,0
3/26/10,13850,295024.73,538587.62,348937.53,730749.79,438600.33,0,0,0,0,0
3/27/10,11500,294074.73,543337.62,352387.53,729999.79,443350.33,0,0,0,0,0
3/28/10,11400,287574.73,552037.62,356087.53,727049.79,449800.33,0,0,0,0,0
3/29/10,13150,289173.73,552788.62,357987.53,725349.79,455250.33,0,0,0,0,0
3/30/10,11150,291673.73,556038.62,359487.53,725599.79,460500.33,0,0,0,0,0
3/31/10,11924.2,293699.53,558488.62,360987.53,722549.79,467250.33,0,0,0,0,0
4/1/10,9700,296123.73,561088.62,362987.53,720799.79,472600.33,0,0,0,0,0
4/2/10,8800,291623.73,568888.62,365337.53,718499.79,477950.33,0,0,0,0,0
4/3/10,9773.48,292050.25,569988.62,368787.53,715299.79,483250.33,0,0,0,0,0
4/4/10,11750,292323.73,568838.62,374387.53,711949.79,488450.33,0,0,0,0,0
4/5/10,13988.74,270112.16,569657.1,398941.88,707449.79,495200.33,0,0,0,0,0
4/6/10,12994,269152.08,571861.92,405291.88,703699.79,500300.33,0,0,0,0,0
4/7/10,14953.14,267358.35,575696.51,408691.88,701199.79,505050.33,0,0,0,0,0
4/8/10,12138.74,270072.75,578396.51,412491.88,698999.79,510000.33,0,0,0,0,0
4/9/10,21205.71,265417.33,577084.96,415641.88,697699.79,514500.33,0,0,0,0,0
4/10/10,26654.35,275868.69,568584.96,417991.88,695849.79,519600.33,0,0,0,0,0
4/11/10,23575.66,288435.38,563884.96,421603.88,693149.79,525050.33,0,0,0,0,0
4/12/10,22352.79,292685.25,564607.96,425803.88,689099.79,531300.33,0,0,0,0,0
4/13/10,11760,308178.04,552308.7,440453.14,685749.79,536850.33,0,0,0,0,0
4/14/10,14846.89,309241.15,550806.7,444055.14,682849.79,542500.33,0,0,0,0,0
4/15/10,68491.29,301673.53,548928.7,433156.36,655849.79,547000.33,0,0,0,0,0
4/16/10,22589.88,358574.94,544977.96,433907.1,652449.79,552700.33,0,0,0,0,0
4/17/10,14693.88,368570.94,549426.96,436258.1,649149.79,558150.33,0,0,0,0,0
4/18/10,19586.05,364478.77,556476.96,437658.1,646099.79,564200.33,0,0,0,0,0
4/19/10,27466.19,360594.63,560230.96,436608.1,644799.79,570400.33,0,0,0,0,0
4/20/10,20787,374771.82,559732.96,431357.98,641899.91,581800.33,0,0,0,0,0
4/21/10,17968.8,380840.02,562932.96,431608.22,640499.67,587450.33,0,0,0,0,0
4/22/10,26642.85,372612.55,564886.38,433458.22,638649.67,593000.33,0,0,0,0,0
4/23/10,9875.05,390180.35,567235.38,434109.22,638999.67,596350.33,0,0,0,0,0
4/24/10,18601.06,368004.34,584535.38,436509.22,635849.67,601650.33,0,0,0,0,0
4/25/10,22850.9,362856.64,588733.24,438809.22,632799.67,607000.33,0,0,0,0,0
4/26/10,18003.07,372877.77,583259.94,444759.22,629299.67,613050.33,0,0,0,0,0
4/27/10,16513,375719.84,585059.94,447907.22,627099.67,617950.33,0,0,0,0,0
4/28/10,16467.72,374915.12,589659.94,451057.22,623899.67,623250.33,0,0,0,0,0
4/29/10,10393.71,380989.13,591059.94,454207.22,619699.67,630250.33,0,0,0,0,0
4/30/10,45517.32,367615.52,569659.94,459107.22,615549.67,636350.33,0,0,0,0,0
5/1/10,14096.6,402286.24,568859.94,464857.22,611299.67,641550.33,0,0,0,0,0
5/2/10,9749,407433.84,571159.94,468907.22,605449.67,648000.33,0,0,0,0,0
5/3/10,14900,403682.84,572359.94,472907.22,601899.67,652900.33,0,0,0,0,0
5/4/10,23950.02,394077.56,574615.2,475907.22,596799.67,660100.33,0,0,0,0,0
5/5/10,25209.69,393437.93,571295.16,483007.22,592449.67,666900.33,0,0,0,0,0
5/6/10,21451,400496.62,565445.14,490907.24,588349.67,673100.33,0,0,0,0,0
5/7/10,29422,390472.52,555481.44,507424.04,584849.67,678700.33,0,0,0,0,0
5/8/10,21510.26,403080.78,551934.92,511674.04,581949.67,683900.33,0,0,0,0,0
5/9/10,12097.88,414448.15,551829.93,514374.04,580849.67,687600.33,0,0,0,0,0
5/10/10,14313.78,413128.96,545083.22,524024.04,579399.67,691650.33,0,0,0,0,0
5/11/10,7200.1,412856.63,549319.23,530124.04,576099.67,697550.33,0,0,0,0,0
5/12/10,24314.11,395714.62,520747.23,562774.04,571999.67,703950.33,0,0,0,0,0
5/13/10,15361.56,405266.74,517847.66,568824.04,569199.67,709400.33,0,0,0,0,0
5/14/10,21412.82,398140.94,517322.2,574124.04,565099.67,715950.33,0,0,0,0,0
5/15/10,7264.64,366754.17,560408.15,578473.04,561299.67,722400.33,0,0,0,0,0
5/16/10,7738.64,363078.61,560609.71,584073.04,558949.67,727800.33,0,0,0,0,0
5/17/10,16346.48,353901.24,559092.63,590459.65,556249.67,733350.33,0,0,0,0,0
5/18/10,15512,352174.2,563541.78,593872.02,553699.67,739000.33,0,0,0,0,0
5/19/10,21153.61,336200.9,548740.23,624955.26,551899.67,743050.33,0,0,0,0,0
5/20/10,13283,339471.51,555040.23,608705.26,571549.67,748100.33,0,0,0,0,0
5/21/10,46453.98,307875.53,556815.23,610955.26,570899.67,751950.33,0,0,0,0,0
5/22/10,35925.87,316500.65,562118.22,614705.26,570649.67,754800.33,0,0,0,0,0
5/23/10,29638.36,328430,554023.81,624257.83,572649.67,756250.33,0,0,0,0,0
5/24/10,13941,339631.3,554769.87,634157.83,571249.67,760900.33,0,0,0,0,0
5/25/10,15900,341146.3,553445.87,639407.83,569349.67,765900.33,0,0,0,0,0
5/26/10,25818.97,339468.29,549254.91,643257.83,566799.67,771700.33,0,0,0,0,0
5/27/10,20042.81,343396.47,548702.89,652457.83,564199.67,777100.33,0,0,0,0,0
5/28/10,37125.58,349310.95,543921.54,642641.93,562699.67,781350.33,0,0,0,0,0
5/29/10,36616.12,355255.35,542485.6,645342.93,557449.67,789100.33,0,0,0,0,0
5/30/10,12612.3,355148.45,563896.32,653142.93,554849.67,794050.33,0,0,0,0,0
5/31/10,13360,353848.75,564148.32,658042.93,553049.67,798350.33,0,0,0,0,0
6/1/10,13633.95,356502.5,560170.62,662942.71,552849.88,801450.34,0,0,0,0,0
6/2/10,14355.41,355731.04,557570.62,669292.71,551199.88,806750.34,0,0,0,0,0
6/3/10,16473.55,353458.9,558874.62,673192.71,550299.88,810200.34,0,0,0,0,0
6/4/10,38627.35,345203.08,545326.64,678442.71,547749.88,813400.34,0,0,0,0,0
6/5/10,11300,370380.43,525630.15,704943.55,548895.53,814850.34,0,0,0,0,0
6/6/10,13803.31,360377.12,529175.33,714048.37,549745.53,816250.34,0,0,0,0,0
6/7/10,31849.8,355492.37,520879,714282.96,551695.53,817050.34,0,0,0,0,0
6/8/10,17000,376092.17,518229,716182.96,550595.53,821150.34,0,0,0,0,0
6/9/10,45226.29,371891.17,495653.71,720479.96,549148.53,825250.34,0,0,0,0,0
6/10/10,28676.51,403140.89,483853.77,722829.96,548098.53,829050.34,0,0,0,0,0
6/11/10,15975.24,410542.05,494053.88,721879.96,548748.53,832850.34,0,0,0,0,0
6/12/10,19524.09,409483.97,493613.11,722279.96,549298.53,836600.34,0,0,0,0,0
6/13/10,20619,399246.04,507256.13,721629.96,550398.53,840250.34,0,0,0,0,0
6/14/10,25161.01,403479.04,504881.12,721429.96,549048.53,843450.34,0,0,0,0,0
6/15/10,22618,411994.41,503958.76,715429.96,555448.53,847200.34,0,0,0,0,0
6/16/10,31424.08,404930.34,504716.75,714629.96,557548.53,850500.34,0,0,0,0,0
6/17/10,24571.51,424932.91,493776.75,713519.96,559948.53,854300.34,0,0,0,0,0
6/18/10,17217,428084.83,496979.34,713169.96,565198.53,857900.34,0,0,0,0,0
6/19/10,50726.78,419072.55,473822.84,712678.96,568148.53,861600.34,0,0,0,0,0
6/20/10,27848,411748.33,507323.84,712630.96,570698.53,865050.34,0,0,0,0,0
6/21/10,12902.09,414963.73,519304.35,713130.96,573998.53,868700.34,0,0,0,0,0
6/22/10,20032.44,399835.81,527848.5,714034.38,573648.53,875400.34,0,0,0,0,0
6/23/10,30615,390853.25,529898.5,713134.38,576948.53,878700.34,0,0,0,0,0
6/24/10,29814.37,403323.88,504678.5,728984.38,578798.54,883000.33,0,0,0,0,0
6/25/10,19063,418130.75,499675.14,731882.24,580398.54,886950.33,0,0,0,0,0
6/26/10,43301.37,388471.37,507096.15,731082.24,582898.54,891200.33,0,0,0,0,0
6/27/10,14364,416260.45,511544.44,729582.24,586348.54,894850.33,0,0,0,0,0
6/28/10,21255.05,409330.45,509493.39,733932.24,589663.54,896875.33,0,0,0,0,0
6/29/10,34947.09,407176.11,500005.69,733732.24,592683.54,900455.33,0,0,0,0,0
6/30/10,56931.38,409872.89,478174.62,735032.24,594188.54,903900.33,0,0,0,0,0
7/1/10,32723.89,439901.14,477853.86,734782.24,596138.54,907250.33,0,0,0,0,0
7/2/10,61106.92,424305.61,467316.36,735632.24,597598.54,911040.33,0,0,0,0,0
7/3/10,45067,445360.99,467900.9,735232.24,599548.54,914490.33,0,0,0,0,0
7/4/10,24314.5,456822.14,478842.25,734432.24,602998.54,918490.33,0,0,0,0,0
7/5/10,48357.01,448121.64,463379.84,736502.64,606498.54,921990.33,0,0,0,0,0
7/6/10,26936,474192.65,458229.84,737452.64,610498.54,925990.33,0,0,0,0,0
7/7/10,32804.15,471054.69,453346.55,740705.74,614048.54,929140.33,0,0,0,0,0
7/8/10,14761.94,490028.95,453560.76,741259.48,616798.54,932240.33,0,0,0,0,0
7/9/10,15841,480005.65,467952.2,739562.28,619248.54,935990.33,0,0,0,0,0
7/10/10,21963.87,467362,478839.39,738595.87,621948.54,939790.33,0,0,0,0,0
7/11/10,28947,466263.72,472259.54,740615.87,625798.54,943565.33,0,0,0,0,0
7/12/10,142569.55,401830.01,450570.7,739765.87,628548.54,947115.33,0,0,0,0,0
7/13/10,62291.22,511621.71,449647.34,728976.6,642047.8,950415.33,0,0,0,0,0
7/14/10,73179.73,522868.8,451111.74,728024.6,645249.8,953465.33,0,0,0,0,0
7/15/10,104067.25,539334.27,439078.97,722354.38,644849.8,955415.33,0,0,0,0,0
7/16/10,51927.12,596768.54,452016.48,724921.99,646050.54,958665.33,0,0,0,0,0
7/17/10,29267.21,625719.89,450025.04,724920.99,648301.54,960765.33,0,0,0,0,0
7/18/10,36039.94,635605.62,441669.8,723267.77,650351.54,960665.33,0,0,0,0,0
7/19/10,36429.42,605184.34,474596.97,725372.4,650901.54,963815.33,0,0,0,0,0
7/20/10,23023.19,611124.56,481912.98,730522.4,646001.4,972765.47,0,0,0,0,0
7/21/10,27698.26,616240.15,480952.32,730667.4,643701.4,976440.47,0,0,0,0,0
7/22/10,39546.06,612805.04,466112.55,740494.48,646501.4,979040.47,0,0,0,0,0
7/23/10,25716.13,630395.08,468589.38,740456.54,646802.4,982240.47,0,0,0,0,0
7/24/10,45626.61,637584.6,457193.32,729502.6,648252.4,985490.47,0,0,0,0,0
7/25/10,38096.82,658564.39,451368.32,728327.6,652002.4,986840.47,0,0,0,0,0
7/26/10,76182.92,645792.67,457550.8,712581.74,647901.4,987340.47,0,0,0,0,0
7/27/10,25012.96,706372.98,457178.43,711543.76,644851.4,990690.47,0,0,0,0,0
7/28/10,73357.01,660983.59,455423.67,713193.86,648501.4,992140.47,0,0,0,0,0
7/29/10,20755.92,716596.23,457512.12,711693.86,653251.4,992790.47,0,0,0,0,0
7/30/10,24888.47,717086.89,452138.91,715243.86,659151.4,993190.47,0,0,0,0,0
7/31/10,21815.44,724436.92,453859.91,714795.86,663201.4,993740.47,0,0,0,0,0
8/1/10,74515.95,675593.09,459754.23,714544.86,665151.4,994240.47,0,0,0,0,0
8/2/10,73478.61,684100.43,459684.23,714794.86,669101.4,994740.47,0,0,0,0,0
8/3/10,33862.46,724711.69,467639.34,712244.64,673801.4,994990.47,0,0,0,0,0
8/4/10,23839.02,742969.12,471505.35,705894.64,676951.4,998240.47,0,0,0,0,0
8/5/10,32419.73,724827.41,484516.35,704444.64,682001.4,1002090.47,0,0,0,0,0
8/6/10,21715.91,739644.14,485103.56,689177.72,696118.2,1005890.47,0,0,0,0,0
8/7/10,23470.27,743369.78,488423.3,685527.98,690068.2,1014540.47,0,0,0,0,0
8/8/10,18326.04,753658.01,492129.3,683477.98,689718.2,1018040.47,0,0,0,0,0
8/9/10,59782.69,717567.25,491613.11,676828.28,696868.2,1022190.47,0,0,0,0,0
8/10/10,25908.91,748640.25,503867.11,670275.32,700167.94,1025540.47,0,0,0,0,0
8/11/10,43502.02,643263.65,591100.6,646975.32,732517.94,1028690.47,0,0,0,0,0
8/12/10,22400.74,643653.39,619611.64,641775.82,737817.94,1031640.47,0,0,0,0,0
8/13/10,33637.07,597084.14,662277.01,637493.37,741867.94,1035290.47,0,0,0,0,0
8/14/10,20433.29,542229.26,742835.67,632594.37,745416.94,1038190.47,0,0,0,0,0
8/15/10,20202.18,525167.37,767526.03,627297.01,752716.94,1039140.47,0,0,0,0,0
8/16/10,49686.41,497634.44,769274.73,621910.38,761103.57,1039790.47,0,0,0,0,0
8/17/10,31732.86,505984.92,782277.8,618961.38,766452.57,1040440.47,0,0,0,0,0
8/18/10,32763.29,503000.23,788028.15,588982.05,798985.81,1040740.47,0,0,0,0,0
8/19/10,21137.87,512520.74,793032.06,585133.05,805885.81,1041540.47,0,0,0,0,0
8/20/10,26686.82,508208.15,764145.7,617383.05,810185.81,1042290.47,0,0,0,0,0
8/21/10,38098.26,494449.41,772541.3,614434.75,815335.81,1042690.47,0,0,0,0,0
8/22/10,20810.23,514222.77,777165.97,605372.18,827538.38,1043040.47,0,0,0,0,0
8/23/10,23395.86,486145.66,808297.45,597832.18,839338.38,1043790.47,0,0,0,0,0
8/24/10,24304.89,474875.81,825048.27,594492.18,846288.38,1044540.47,0,0,0,0,0
8/25/10,20790.11,473547.51,834912.35,593521.18,850688.38,1046890.47,0,0,0,0,0
8/26/10,22657.46,470265.86,836255.64,592492.19,857789.85,1051389,0,0,0,0,0
8/27/10,32120.74,461928.03,837229.19,586354.74,869328.3,1052439,0,0,0,0,0
8/28/10,20637.54,475985.16,838405.26,585653.74,871779.3,1055439,0,0,0,0,0
8/29/10,15806.26,478858.69,843190.71,581126.04,878229.3,1058789,0,0,0,0,0
8/30/10,19866.6,474786.87,846442.19,578536.04,881679.3,1062139,0,0,0,0,0
8/31/10,40511.47,465837.86,842320.64,574361.73,884179.3,1065439,0,0,0,0,0
9/1/10,29693.89,426374.37,897651.71,567261.73,890779.3,1068739,0,0,0,0,0
9/2/10,27696.72,427119.87,901775.5,566039.61,894229.3,1071439,0,0,0,0,0
9/3/10,25056.81,428846.78,898917.5,573010.61,896479.3,1074189,0,0,0,0,0
9/4/10,24775.55,425765.34,908430.2,548014.12,921925.79,1076639,0,0,0,0,0
9/5/10,78154.11,428131.57,859485.85,539409.3,929080.17,1079539,0,0,0,0,0
9/6/10,77399.16,432109.19,848413.38,550924.51,930114.76,1082739,0,0,0,0,0
9/7/10,22887.71,489980.38,846903.64,552474.51,931664.76,1085789,0,0,0,0,0
9/8/10,23353.02,470153.94,856820.53,563618.75,935414.76,1088589,0,0,0,0,0
9/9/10,32993.34,470286.9,840028.87,572437.13,937864.76,1091089,0,0,0,0,0
9/10/10,19214.22,471939.88,857391.01,572051.13,938864.76,1094089,0,0,0,0,0
9/11/10,14773.82,475328.72,861827.57,572216.13,940514.76,1096889,0,0,0,0,0
9/12/10,26513.13,458669.41,873160.94,570952.76,941514.76,1099589,0,0,0,0,0
9/13/10,75814.5,409647.11,873816.86,574167.77,942964.76,1102539,0,0,0,0,0
9/14/10,28823.86,460544.44,871333.16,578944.78,943614.76,1105839,0,0,0,0,0
9/15/10,35131.8704,457772.8896,856583.92,594407.56,945864.76,1107789,0,0,0,0,0
9/16/10,35128.51,468076.97,853604.46,593296.3,947803.76,1110590,0,0,0,0,0
9/17/10,52749.81,481616.51,854838.62,587901.3,936653.64,1105140.12,0,0,0,0,0
9/18/10,35972.24,508445.18,832189.52,606580.3,939022.64,1108540.12,0,0,0,0,0
9/19/10,41776.4096,498705.8404,840604.68,607698.31,940774.64,1111640.12,0,0,0,0,0
9/20/10,38237.29,493469.16,855099.48,605179.31,944274.64,1115090.12,0,0,0,0,0
9/21/10,23558.54,513182.55,855156.92,602033.81,947878.06,1118140.12,0,0,0,0,0
9/22/10,41224.74,498936.12,855592.15,601928.81,950328.06,1120640.12,0,0,0,0,0
9/23/10,88103.64,458443.29,852396.08,604389.81,954927.06,1122090.12,0,0,0,0,0
9/24/10,23290.47,527497.29,851730.25,604316.95,959174.92,1125740.12,0,0,0,0,0
9/25/10,33283.02,524009.77,833246.85,621545.32,959924.92,1130090.12,0,0,0,0,0
9/26/10,27717.67,520552.29,847584.68,621280.32,961574.92,1133640.12,0,0,0,0,0
9/27/10,39483.93,527624.6,852180.11,611896.32,955674.92,1136940.12,0,0,0,0,0
9/28/10,82848.65,541289.3,847832.36,611079.77,937824.8,1113525.12,0,0,0,0,0
9/29/10,37643.38,599818.66,841665.34,607172.7,937974.8,1118325.12,0,0,0,0,0
9/30/10,36935.73,590283.01,854389.64,607691.7,939124.8,1121475.12,0,0,0,0,0
10/1/10,55568.56281,602038.7872,850247.02,606545.71,918674.8,1124525.12,0,0,0,0,0
10/2/10,165933.8478,603361.5622,805062.76,541091.91,920174.8,1126975.12,0,0,0,0,0
10/3/10,39869.01777,733313.9422,802975.71,539341.41,924874.8,1128325.12,0,0,0,0,0
10/4/10,82964.36,700594.01,796938.7,536442.42,929535.39,1129875.12,0,0,0,0,0
10/5/10,121072.6,688921.99,790188.97,538102.42,913188.9,1131175.12,0,0,0,0,0
10/6/10,81720.93,729913.91,789835.57,536212.47,921092,1132425.12,0,0,0,0,0
10/7/10,89296.37,731525.16,784279.88,537277.73,922795.74,1134025.12,0,0,0,0,0
10/8/10,103551.39,723987.67,785906.35,538280.93,918948.54,1136225.12,0,0,0,0,0
10/9/10,123079.28,709165.36,787415.96,536065.47,920248.81,1138825.12,0,0,0,0,0
10/10/10,75487.41,769768.61,777025.53,533124.52,927118.81,1141175.12,0,0,0,0,0
10/11/10,52610.02,800361.74,694611.85,610722.46,929968.81,1143375.12,0,0,0,0,0
10/12/10,55840.77,801458.63,669091.97,635354.71,932528.8,1145125.12,0,0,0,0,0
10/13/10,44304.15,822425.81,632655.22,680510.9,921678.8,1146625.12,0,0,0,0,0
10/14/10,89337.09,782497.61,571694.72,740787.46,925658,1148475.12,0,0,0,0,0
10/15/10,76658.14,804949.8196,545427.5604,761713.01,927776.35,1150775.12,0,0,0,0,0
10/16/10,87256.76,816120.2496,542182.6204,765788.9,915926.35,1152925.12,0,0,0,0,0
10/17/10,23868.46,890170.8796,538150.7404,764233.03,922751.77,1154525.12,0,0,0,0,0
10/18/10,45140.88,866307.2096,542441.2404,769728.18,925657.37,1156875.12,0,0,0,0,0
10/19/10,51513.7,862866.94,544135.72,770001.15,929257.37,1161175.12,0,0,0,0,0
10/20/10,51428.89,868020.67,543952.19,773470.76,926002.37,1169275.12,0,0,0,0,0
10/21/10,99916.41777,823521.3722,536799.82,771257.82,937329.69,1172624.88,0,0,0,0,0
10/22/10,52466.65,859827.59,544307.06,778881.07,938042.75,1175624.88,0,0,0,0,0
10/23/10,35652.41,853571.04,551656.77,791806.09,946688.81,1178524.88,0,0,0,0,0
10/24/10,72562.97,834716.01,529995.63,801886.7,948863.81,1180124.88,0,0,0,0,0
10/25/10,55989.78,857272.74,521391.19,810803.46,950767.95,1182074.88,0,0,0,0,0
10/26/10,70753.25,852525.69,517492.59,812123.62,953529.97,1183924.88,0,0,0,0,0
10/27/10,89069.03,831296.05,524248.66,814181.31,956580.07,1185624.88,0,0,0,0,0
10/28/10,100730.85,820376.1288,535702.0712,815336,952730.07,1187074.88,0,0,0,0,0
10/29/10,47385.2,880881.6488,529710.8512,816024.14,959323.28,1189774.88,0,0,0,0,0
10/30/10,38939.46,901804.4388,526224.5912,814181.35,963075.28,1191474.88,0,0,0,0,0
10/31/10,53041.19,883327.8278,532440.5122,817441.31,966474.28,1191924.88,0,0,0,0,0
11/1/10,35099.94,811554.6078,624725.5822,821177.91,968767.08,1192174.88,0,0,0,0,0
11/2/10,45268.02,821946.7878,606636.1222,824007.11,971017.08,1193424.88,0,0,0,0,0
11/3/10,40621.34,826597.6278,607609.5622,829679.51,972367.08,1194924.88,0,0,0,0,0
11/4/10,114720.2511,758165.0978,608221.5111,826151.18,977767.08,1196824.88,0,0,0,0,0
11/5/10,40750.65,839442.3189,614347.9611,821617.11,978267.08,1198374.88,0,0,0,0,0
11/6/10,105302.59,833086.0889,616408.9711,769960.39,978917.08,1200024.88,0,0,0,0,0
11/7/10,45227.66,892927.7589,623475.4511,772427.17,979917.08,1201774.88,0,0,0,0,0
11/8/10,293041.43,670132.2289,627420.8011,753762.58,981418.08,1203724.88,0,0,0,0,0
11/9/10,34471.23,934447.1589,624774.4911,761114.1,979718.14,1205824.88,0,0,0,0,0
11/10/10,37980.46,934172.8789,621226.5811,758677.06,990418.14,1208024.88,0,0,0,0,0
11/11/10,27045.19,925191.4589,643605.8211,764564.01,990968.64,1210074.88,0,0,0,0,0
11/12/10,22635.02,932904.0289,633397.2311,777012.65,991776.19,1212174.88,0,0,0,0,0
11/13/10,33682.5,919048.8489,640284.8511,782632.73,990976.19,1214424.88,0,0,0,0,0
11/14/10,39609.06,923863.3189,638254.3211,786919.59,988678.83,1216524.88,0,0,0,0,0
11/15/10,65363.39,913826.1389,658896.2911,788995.8,957593.5,1219174.88,0,0,0,0,0
11/16/10,34737.63,954226.8989,653993.8511,791390.24,957686.5,1221664.88,0,0,0,0,0
11/17/10,39215.8,945104.1889,665715.8111,792178.91,959870.41,1223964.88,0,0,0,0,0
11/18/10,34318.80109,953949.9078,670989.9111,792606.09,960970.41,1226064.88,0,0,0,0,0
11/19/10,31280.09,959278.2289,673659.9211,769146.47,985120.41,1227914.88,0,0,0,0,0
11/20/10,37944.25,924622.6811,703335.5189,769960.55,985672.12,1230664.88,0,0,0,0,0
11/21/10,33712.44,911681.5311,723506.4989,768362.53,989072.12,1232864.88,0,0,0,0,0
11/22/10,26379.07,920266.7011,724964.7689,769092.46,990782.12,1235864.88,0,0,0,0,0
11/23/10,39924.57,893403.1411,741441.5789,769023.71,991692.12,1238864.88,0,0,0,0,0
11/24/10,33849,895787.7311,751784.3689,768172.9,992341.12,1241264.88,0,0,0,0,0
11/25/10,46968.83,872542.0511,769278.5989,762013.52,997332.12,1244114.88,0,0,0,0,0
11/26/10,80867.13,802161.6911,811377.7889,761746.39,999232.12,1246564.88,0,0,0,0,0
11/27/10,28301.74,821437.2211,849677.0789,761886.96,1001232.12,1248414.88,0,0,0,0,0
11/28/10,27772.21,814964.8611,862722.2989,760943.63,1002382.12,1250764.88,0,0,0,0,0
