,BlkCnt,IssTotNtv,SplyCur,TxTfrValAdjUSD,CapMrktCurUSD,NVTAdj90,PriceUSD,FeeTotUSD,IssTotUSD,AdrActCnt
2016-03-23,149.0,3725.0,15349811.11350743,195729708.85901245,6406678060.699832,31.73881530163293,417.378299532437,16305.044254044782,1554734.1657583278,438399.0
2016-03-24,147.0,3675.0,15353486.11350703,211186983.67041585,6349591400.682367,31.337107617709393,413.56023991817705,15814.77568929134,1519833.8816993004,430544.0
2016-03-25,146.0,3650.0,15357136.11350662,179823321.774891,6394300579.581249,31.52028320157608,416.37324383401494,13483.887426147041,1519762.3399941546,392195.0
2016-03-26,153.0,3825.0,15360961.11350654,152539273.32278633,6402803379.137971,31.47809433502659,416.82309666861505,15397.049388230735,1594348.3447574526,471861.0
2016-03-27,141.0,3525.0,15364486.11350649,204641348.90842432,6536896822.507704,32.072777544349854,425.454959848042,12988.63005893684,1499728.7334643481,410531.0
2016-03-28,170.0,4250.0,15368736.11103397,194031623.42270812,6499706636.847798,31.806458045782872,422.917446814728,19867.96456921586,1797399.148962594,520539.0
2016-03-29,157.0,3925.0,15372661.11101347,217659863.24553677,6392933707.780906,31.129760476627226,415.86382875511396,24379.03754323091,1632265.5278638224,674110.0
2016-03-30,147.0,3675.0,15376336.11101238,173322643.98962253,6347008620.180962,30.8471043127446,412.777697779076,18582.18454803753,1516958.0393381044,475833.0
2016-03-31,124.0,3100.0,15379436.11101189,197499660.2923859,6397181203.121416,30.888051443776714,415.956811221508,19394.063745244082,1289466.1147866747,425668.0
2016-04-01,153.0,3825.0,15383261.11101152,183990275.13606313,6417906692.422299,30.82011823506041,417.20066025716005,21664.886960214975,1595792.525483637,498916.0
2016-04-02,139.0,3475.0,15386736.11100266,143565862.51366213,6458783382.467544,30.944481967765736,419.76305669199303,21458.93340627684,1458676.6220046757,486983.0
2016-04-03,142.0,3550.0,15390286.11100263,142041747.76127794,6465052566.962721,30.925230653402313,420.07357890122705,17492.25206585018,1491261.205099356,456249.0
2016-04-04,166.0,4150.0,15394436.11100255,211417242.32174212,6458592931.288058,30.78609355474021,419.540727878434,18932.26892259446,1741094.0206955012,486496.0
2016-04-05,155.0,3875.0,15398311.11100242,204710041.25087237,6505807453.958604,30.904928796126732,422.50136440678,20541.62166625811,1637192.7870762725,464749.0
2016-04-06,157.0,3925.0,15402236.11099215,198630549.71951246,6498314176.299217,30.873426546214,421.907191233197,24620.891805040632,1655985.7255902982,480231.0
2016-04-07,139.0,3475.0,15405711.11093126,258436602.5410741,6493002234.767615,30.7097600939957,421.467220046756,19026.744639257446,1464598.5896624771,450348.0
2016-04-08,144.0,3600.0,15409311.11040104,185240078.2689161,6451007327.9403925,30.3819499725147,418.64346054938596,17902.31218880932,1507116.4579777897,433298.0
2016-04-09,162.0,4050.0,15413361.11036093,129206792.59601504,6454478064.87699,30.381039307481657,418.758635359439,15461.655810198221,1695972.4732057282,428083.0
2016-04-10,173.0,4325.0,15417686.11036084,140023730.44712505,6505561857.240203,30.670066332706966,421.954488544711,13999.578813310998,1824953.1629558753,444157.0
2016-04-11,153.0,3825.0,15421511.11036076,182191998.3776147,6527509950.906425,30.727167352120052,423.27304400935094,21631.83188168796,1619019.3933357676,476122.0
2016-04-12,148.0,3700.0,15425211.11036026,186600591.45234585,6593161960.587396,31.005575353661808,427.427664582116,21121.611812744424,1581482.3589538292,504477.0
2016-04-13,164.0,4100.0,15429311.11036009,196529733.47005954,6555490264.285653,30.74367704952108,424.87251811806,19525.409985072325,1741977.324284046,497314.0
2016-04-14,164.0,4100.0,15433411.10858908,168353633.18240067,6572419903.533024,30.89323742143963,425.85659497370006,19188.41730999088,1746012.03939217,466772.0
2016-04-15,139.0,3475.0,15436886.10858875,207780935.43036318,6649043796.601012,31.185097275848246,430.724418760959,19280.71799087155,1496767.3551943325,439873.0
2016-04-16,138.0,3450.0,15440336.10858863,143275995.5355533,6673565144.849328,31.27839139929303,432.21631303331395,14595.268926432243,1491146.2799649332,407712.0
2016-04-17,158.0,3950.0,15444286.10858858,122692180.1411067,6630849314.945404,31.136516716972704,429.339968731736,14922.497778050354,1695892.876490357,485493.0
2016-04-18,134.0,3350.0,15447636.108588098,180857046.04011232,6637183962.781343,31.128830031557587,429.656933664524,20350.302044503405,1439350.7277761553,473379.0
2016-04-19,150.0,3750.0,15451386.10858544,188326450.89456707,6761043337.303436,31.783757073386155,437.568726183518,19102.190297200854,1640882.7231881926,480187.0
2016-04-20,165.0,4125.0,15455511.10854901,195045025.48492974,6841562099.9402485,32.170018645846895,442.661653302163,18709.64651915383,1825979.3198714226,458038.0
2016-04-21,151.0,3775.0,15459286.10853941,199915259.3762471,6990143508.851014,32.892060807890076,452.164702805377,19537.35634555909,1706921.7530902978,481473.0
2016-04-22,143.0,3575.0,15462861.10853681,179235778.30442244,6929440315.019796,32.58230638527143,448.13442133255404,18994.384208439613,1602080.5562638803,438706.0
2016-04-23,144.0,3600.0,15466461.10853654,143305810.07281858,7020454409.392548,33.101424923195324,453.91472296902396,14979.144706069008,1634093.0026884864,433938.0
2016-04-24,132.0,3300.0,15469761.10853271,157713232.33424273,7168422322.656763,33.9531037060487,463.382871420222,15411.862677269744,1529163.4756867324,456476.0
2016-04-25,127.0,3175.0,15472936.10852984,258139034.25552464,7199804841.369283,34.003320670018226,465.31600666277,20425.160645344167,1477378.3211542948,496102.0
2016-04-26,151.0,3775.0,15476711.10768392,361642327.09595525,7267999182.169206,34.12293414878914,469.60876452367006,158588.37085321598,1772773.086076854,526580.0
2016-04-27,129.0,3225.0,15479936.10767344,333441635.3103047,6900043951.223672,32.21982085052946,445.741113091759,21089.18313371049,1437515.0897209228,477617.0
2016-04-28,135.0,3375.0,15483311.10767311,268428582.1451341,6983903264.735502,32.584808719680915,451.06006177673896,22205.635510633834,1522327.708496494,459333.0
2016-04-29,158.0,3950.0,15487261.10764661,240622953.2216276,7077832660.236306,32.89988888172242,457.00996522501504,22567.706481600053,1805189.3626388088,513848.0
2016-04-30,146.0,3650.0,15490911.10764657,184854569.35085285,6969368412.86222,32.33988449316693,449.90048451198095,18460.793700981318,1642136.7684687306,442245.0
2016-05-01,155.0,3875.0,15494786.10763954,165084915.5910617,7050293955.871221,32.99830947256085,455.010731151374,15240.276438601246,1763166.583211574,424418.0
2016-05-02,157.0,3925.0,15498711.10763895,202160324.95146915,6895888977.656671,32.43492116414512,444.933061192285,20108.169894965285,1746362.2651797188,480773.0
2016-05-03,151.0,3775.0,15502486.10763859,220448479.36706182,7001369978.823108,32.894577155058826,451.628850379895,20046.64564421223,1704898.9101841038,461956.0
2016-05-04,167.0,4175.0,15506661.10568555,277945870.46768385,6952690123.6418,32.60727029051472,448.367967562829,21582.484633898806,1871936.2645748113,510639.0
2016-05-05,155.0,3875.0,15510536.105685199,191306998.01229763,6969443375.667428,32.785835085907266,449.336072472238,19845.10168207734,1741177.2808299223,455031.0
2016-05-06,162.0,4050.0,15514586.10568457,258295857.52881932,7162989182.068792,33.57914145670142,461.69386236119203,21026.060519944975,1869860.142562828,465712.0
2016-05-07,150.0,3750.0,15518336.10568453,175358756.46802282,7159568138.09417,33.55475629700698,461.361842489772,16834.478678638305,1730106.909336645,411559.0
2016-05-08,168.0,4200.0,15522536.10568446,155301840.28974,7161770203.628643,33.63995391204641,461.378872296902,15744.050232927335,1937791.2636469884,435990.0
2016-05-09,171.0,4275.0,15526811.10568239,210055720.5365094,7196090525.872721,33.86317535155899,463.46223167738196,19035.669270609298,1981301.0404208081,489806.0
2016-05-10,158.0,3950.0,15530761.10568231,231999389.36132565,7005610568.34899,33.06436711809503,451.07966832261803,21704.84023522826,1781764.6898743412,496262.0
2016-05-11,133.0,3325.0,15534086.10567516,238120035.726883,7050864288.9579315,33.271369378051055,453.896305260082,21052.076646326273,1509205.2149897725,475358.0
2016-05-12,139.0,3475.0,15537561.10567268,215163930.22174197,7079025579.234456,33.396398837152766,455.607255932203,21215.550899956717,1583235.2143644057,449920.0
2016-05-13,152.0,3800.0,15541361.10567254,211407380.7859964,7106161522.326545,33.49710807354877,457.24190268848605,21764.255748584677,1737519.2302162468,461650.0
2016-05-14,144.0,3600.0,15544961.10567245,168305406.53186962,7121450195.375673,33.58669589292278,458.11952483927496,21733.63801065521,1649230.28942139,448880.0
2016-05-15,139.0,3475.0,15548436.1056724,158011383.45026323,7165616823.04019,33.965787781211795,460.85772063120993,21730.069063894003,1601480.5791934547,437321.0
2016-05-16,141.0,3525.0,15551961.10567182,206126117.779826,7079627144.895795,33.673637336483765,455.22407732320295,26952.051030229977,1604664.8725642907,506052.0
2016-05-17,141.0,3525.0,15555486.10565159,252560162.9106608,7055125032.882299,33.58094823286932,453.545777030976,27143.597127800153,1598748.8640341903,488115.0
2016-05-18,153.0,3825.0,15559311.1056484,241316989.2397326,7071491931.675455,33.613373609961684,454.486184102864,26520.494568916325,1738409.6541934547,511129.0
2016-05-19,120.0,3000.0,15562311.10542638,233758169.2783336,6811999978.674023,32.41253657220283,437.724187142022,23353.850940951226,1313172.5614260659,452381.0
2016-05-20,149.0,3725.0,15566036.10542637,221964202.10884914,6886364549.898186,32.790723467771684,442.396799240211,24206.84761007684,1647928.077169786,458726.0
2016-05-21,141.0,3525.0,15569561.10542637,154286007.9097413,6914102782.41387,33.07480797506849,444.078207188778,23659.704706308636,1565375.680340442,489718.0
2016-05-22,184.0,4600.0,15574161.10542637,131394798.32194704,6861331685.040702,32.998676596785984,440.558668848627,19188.739038403663,2026569.876703684,450660.0
2016-05-23,180.0,4500.0,15578661.1054163,181665616.79131523,6920120048.621804,33.40781539041719,444.205057276447,24957.49364223417,1998922.7577440115,524621.0
2016-05-24,147.0,3675.0,15582336.10541627,199112322.0260308,6944649150.451963,33.58328273614231,445.674454938632,25906.795457445147,1637853.6218994725,504685.0
2016-05-25,138.0,3450.0,15585786.10541622,228126992.07978675,7022168560.478538,33.959579604107155,450.54952717709006,27170.552587650982,1554395.8687609604,494978.0
2016-05-26,135.0,3375.0,15589161.10541617,227255426.38245663,7084240509.987029,34.23709721684593,454.43372238457,25678.54958441181,1533713.8130479238,482152.0
2016-05-27,139.0,3475.0,15592636.10541607,318245161.4395592,7356919396.270898,35.33729435192564,471.820117299825,33572.14018196549,1639574.907616892,520769.0
2016-05-28,133.0,3325.0,15595961.10541607,284534919.8528304,8280061035.23869,39.660915753745584,530.910597895967,26931.25614095295,1765277.7380040903,467539.0
2016-05-29,147.0,3675.0,15599636.10541607,269060884.4134842,8229583541.719101,39.44297687132896,527.54971244886,26490.733104912284,1938745.1932495604,446574.0
2016-05-30,144.0,3600.0,15603236.10541601,298526077.15196276,8324219565.025169,39.9863368681886,533.493149035652,29957.210964862075,1920575.336528347,538546.0
2016-05-31,127.0,3175.0,15606411.10541596,296981899.06520444,8286125543.839598,39.693513860352596,530.943692811221,28219.965129997796,1685746.2246756265,480865.0
2016-06-01,143.0,3575.0,15609986.10541191,276876831.95309436,8392142056.81521,40.24581862931843,537.613678842782,29798.254847217657,1921968.9018629456,499855.0
2016-06-02,138.0,3450.0,15613436.10518488,270567551.69570637,8412070380.875517,40.431192535009885,538.771243191116,31832.277765422154,1858760.7890093504,483962.0
2016-06-03,142.0,3550.0,15616986.10507888,239477041.88756332,8904430485.988659,43.0032412106528,570.175988252484,30516.78498606392,2024124.7582963184,488080.0
2016-06-04,119.0,2975.0,15619961.10497886,210627531.98602,8970015733.465609,43.30095838941388,574.26620163647,26555.748231904032,1708441.9498684981,441515.0
2016-06-05,170.0,4250.0,15624211.10497886,197210004.00531712,8986071871.279701,43.5828918750774,575.1376380479251,25379.854244737544,2444334.961703681,464095.0
2016-06-06,170.0,4250.0,15628461.10497868,246645536.88858047,9156045666.777384,44.336084374129065,585.857149035652,30766.496055440894,2489892.883401521,518548.0
2016-06-07,140.0,3500.0,15631961.10491857,279320025.92270905,9042608670.669746,43.63106731359085,578.469240677966,31109.484521819493,2024642.342372881,514462.0
2016-06-08,144.0,3600.0,15635561.10491854,247593160.24609765,9117057925.561043,43.914941864991206,583.097585330216,29594.468431034817,2099151.3071887777,482283.0
2016-06-09,165.0,4125.0,15639686.10476847,310583193.9760815,9025689433.957922,43.30188416907848,577.1016997077729,30005.582099184263,2380544.5112945638,523498.0
2016-06-10,144.0,3600.0,15643286.104758402,274356331.4289162,9070211832.259977,43.24526732229529,579.814993571011,30474.69290874829,2087333.97685564,498550.0
2016-06-11,156.0,3900.0,15647186.104758402,221793656.24769238,9473581895.175615,44.98823279664112,605.4495569842201,28122.478242248322,2361253.272238458,467524.0
2016-06-12,146.0,3650.0,15650836.10475839,329609960.0499779,10492201176.714142,49.51597732798042,670.39237434249,35887.94187366153,2446932.1663500885,526242.0
2016-06-13,161.0,4025.0,15654861.10475837,485497302.8778305,11026059609.860653,51.328585237285786,704.321778141438,44759.25822907944,2834895.1570192883,580506.0
2016-06-14,132.0,3300.0,15658161.10475831,386507329.7543311,10725031133.659042,49.51673896178597,684.948319403857,47193.250563883295,2260329.454032728,534856.0
2016-06-15,152.0,3800.0,15661961.10475819,419293893.43976486,10885085966.449417,49.784550762364944,695.0014684395089,58569.47253748675,2641005.5800701343,587472.0
2016-06-16,149.0,3725.0,15665686.10475409,552064974.2975842,12022161320.349194,54.07877373663574,767.420031268264,63196.09762057256,2858639.616474284,586017.0
2016-06-17,149.0,3725.0,15669411.10475401,486376054.2003695,11752287633.592024,51.9622212281851,750.014633927528,58423.84433828104,2793804.5113800415,575677.0
2016-06-18,158.0,3950.0,15673361.10475401,299590660.5136856,11884933872.63865,52.10078797951961,758.28878012858,54152.886414176945,2995240.681507891,564654.0
2016-06-19,177.0,4425.0,15677786.10475399,225169605.2853414,12021211098.170715,52.55916451758235,766.767132670952,47264.176767173005,3392944.5620689625,507096.0
2016-06-20,164.0,4100.0,15681886.10475398,387912883.0931218,11330122758.994787,49.039645343078725,722.497452367037,55782.52444780953,2962239.554704852,567592.0
2016-06-21,149.0,3725.0,15685611.10475393,416051038.9340403,10503151148.649952,44.98367214259533,669.604204675628,52089.23288835764,2494275.6624167142,592134.0
2016-06-22,129.0,3225.0,15688836.10475389,436692301.2936507,9332237048.74729,39.5444341985946,594.832974634716,47333.70741782118,1918336.343196959,553797.0
2016-06-23,140.0,3500.0,15692336.10475383,388586902.5731616,9849731876.21367,41.331022540963936,627.677855639977,45632.205620217086,2196872.49473992,546971.0
2016-06-24,129.0,3225.0,15695561.1047538,342397478.75179636,10423845685.070345,43.356306736270504,664.126985680889,49220.566711217274,2141809.528820867,534641.0
2016-06-25,162.0,4050.0,15699611.10475378,238436576.98427406,10501041019.007793,43.60927747685315,668.872684102864,41024.61979609009,2708934.370616599,527647.0
2016-06-26,146.0,3650.0,15703261.10474378,191340831.18515995,9899873513.681551,41.11782254417343,630.4342421391001,33948.91781878143,2301084.983807715,498043.0
2016-06-27,147.0,3675.0,15706936.10474376,314523885.96812296,10244767519.42704,42.36093541519409,652.244807714787,40745.65838423799,2396999.668351842,492341.0
2016-06-28,148.0,3700.0,15710636.10474373,273289386.4790558,10168218550.19531,41.852195939053416,647.218768381064,37772.14265413394,2394709.4430099367,542692.0
2016-06-29,146.0,3650.0,15714286.10474368,287790820.8334416,10034928538.06117,41.133723406925775,638.586345645821,39386.60045614706,2330840.1616072464,465149.0
2016-06-30,150.0,3750.0,15718036.10474153,293613224.92700964,10598433062.777256,43.22773271272163,674.284814728229,42004.065026370794,2528568.0552308587,506917.0
2016-07-01,155.0,3875.0,15721911.10474151,289799927.896376,10651789500.95515,43.159333727888004,677.512385739334,39321.256260590664,2625360.494739919,498334.0
