"<1d, x; 1d-1w, x; 1w-1m, x; 1-3m, x; 3-6m, x; 6-12m, x; 12-18m, x; 18-24m, x; 2-3y, x; 3-5y, x; >5y, x; BTC/USD, x","<1d, y","<1d, text","1d-1w, y","1d-1w, text","1w-1m, y","1w-1m, text","1-3m, y","1-3m, text","3-6m, y","3-6m, text","6-12m, y","6-12m, text","12-18m, y","12-18m, text","18-24m, y","18-24m, text","2-3y, y","2-3y, text","3-5y, y","3-5y, text",">5y, y",">5y, text","BTC/USD, y"
"2009-04-22","0.010439482861389264","1.04%","0.08039641585229408","7.00%","0.295279554638344","21.49%","0.8906688562725111","59.54%","1.0","10.93%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-04-23","0.010292025771901931","1.03%","0.07999330599949794","6.97%","0.2935319220148941","21.35%","0.8871224165341813","59.36%","1.0","11.29%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-04-24","0.009342703596527491","0.93%","0.07573377428689541","6.64%","0.2880529144274493","21.23%","0.8687887556841669","58.07%","1.0","13.12%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-04-25","0.009641310564588609","0.96%","0.07451589182122723","6.49%","0.28327477735109075","20.88%","0.8519486886183512","56.87%","1.0","14.81%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-04-26","0.009504496031708824","0.95%","0.07149843690633355","6.20%","0.282112233220486","21.06%","0.8469143426940581","56.48%","1.0","15.31%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-04-27","0.00936768149882904","0.94%","0.06848098199143987","5.91%","0.2809496890898813","21.25%","0.841879996769765","56.09%","1.0","15.81%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-04-28","0.00957930869322264","0.96%","0.061786541071286026","5.22%","0.2770016763790213","21.52%","0.8345174423245789","55.75%","1.0","16.55%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-04-29","0.009707205429721413","0.97%","0.061321126982874286","5.16%","0.2746428853287033","21.33%","0.8253492226343622","55.07%","1.0","17.47%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-04-30","0.010378462738977759","1.04%","0.06593835349200157","5.56%","0.27171283651970346","20.58%","0.8170893484198205","54.54%","1.0","18.29%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-05-01","0.009896384699221113","0.99%","0.0660735829501832","5.62%","0.27093628553356114","20.49%","0.8125496128625841","54.16%","1.0","18.75%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-05-02","0.009414306659464465","0.94%","0.06620881240836485","5.68%","0.2701597345474188","20.40%","0.8080098773053477","53.79%","1.0","19.20%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-05-03","0.00908179806151263","0.91%","0.06601541631687399","5.69%","0.2679539036861787","20.19%","0.7989773334350911","53.10%","1.0","20.10%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-05-04","0.00875669963010493","0.88%","0.06582622480561638","5.71%","0.2667018947686268","20.09%","0.7894617951234242","52.28%","1.0","21.05%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-05-05","0.01239638563214099","1.24%","0.06698528862668958","5.46%","0.2651781046971847","19.82%","0.7820178328728249","51.68%","1.0","21.80%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-05-06","0.010269671222755818","1.03%","0.06782415958625786","5.76%","0.2632434429257481","19.54%","0.77488","51.16%","1.0","22.51%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-05-07","0.008918780612617881","0.89%","0.06542875941223772","5.65%","0.26281160903574824","19.74%","0.7669420864098253","50.41%","1.0","23.31%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-05-08","0.008402094494979997","0.84%","0.06505178837283376","5.66%","0.2621661315091206","19.71%","0.76189833105849","49.97%","1.0","23.81%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-05-09","0.007885408377342109","0.79%","0.0646748173334298","5.68%","0.26152065398249297","19.68%","0.7568545757071548","49.53%","1.0","24.31%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-05-10","0.005584592253168182","0.56%","0.05892460800458223","5.33%","0.25653325696284096","19.76%","0.7381685974081764","48.16%","1.0","26.18%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-05-11","0.007256898210065063","0.73%","0.057419217048850536","5.02%","0.25540148781102145","19.80%","0.7342604307996164","47.89%","1.0","26.57%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-05-12","0.008929204166961944","0.89%","0.05591382609311885","4.70%","0.254269718659202","19.84%","0.7303522641910565","47.61%","0.9999999999999998","26.96%","0.9999999999999998","0.00%","0.9999999999999998","0.00%","0.9999999999999998","0.00%","0.9999999999999998","0.00%","0.9999999999999998","0.00%","0.9999999999999998","0.00%","0.0"
"2009-05-13","0.00890915468256752","0.89%","0.054156436338126966","4.52%","0.252262364082778","19.81%","0.7229042441248685","47.06%","1.0","27.71%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-05-14","0.008125564275296895","0.81%","0.05271199388846448","4.46%","0.2500173623168276","19.73%","0.7158135981665394","46.58%","1.0","28.42%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-05-15","0.01038300213160971","1.04%","0.05384033555662518","4.35%","0.25022347521144195","19.64%","0.7105136491782988","46.03%","1.0","28.95%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-05-16","0.008715190304350787","0.87%","0.055695513038741734","4.70%","0.24777013685572274","19.21%","0.7034111799550623","45.56%","1.0","29.66%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-05-17","0.008428292090890702","0.84%","0.06007686602386893","5.16%","0.24603870271728134","18.60%","0.6942215629424854","44.82%","1.0","30.58%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-05-18","0.008120656896864382","0.81%","0.05978801564966401","5.17%","0.244855745348624","18.51%","0.6912844041757502","44.64%","1.0","30.87%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-05-19","0.007813021702838064","0.78%","0.0594991652754591","5.17%","0.2436727879799666","18.42%","0.6883472454090149","44.47%","1.0","31.17%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-05-20","0.0051590713671539135","0.52%","0.05569151398902044","5.05%","0.2357298763145711","18.00%","0.6801375752364575","44.44%","1.0","31.99%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-05-21","0.0052657703687633535","0.53%","0.053954647776139","4.87%","0.2313092151670477","17.74%","0.6753894978324724","44.41%","1.0","32.46%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-05-22","0.005372469370372797","0.54%","0.05221778156325756","4.68%","0.22688855401952435","17.47%","0.6706414204284872","44.38%","1.0","32.94%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-05-23","0.005379815525064376","0.54%","0.04658659572094208","4.12%","0.22319958303948886","17.66%","0.6635156865237133","44.03%","1.0","33.65%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-05-24","0.005387161679755954","0.54%","0.0409554098786266","3.56%","0.2195106120594535","17.86%","0.6563899526189394","43.69%","1.0","34.36%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-05-25","0.00707350009645682","0.71%","0.0378753777892097","3.08%","0.2162561893125844","17.84%","0.6497974406790561","43.35%","1.0","35.02%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-05-26","0.007455195412994259","0.75%","0.03907148946803588","3.16%","0.21539155435683374","17.63%","0.6477722469403563","43.24%","1.0","35.22%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-05-27","0.007836890729531698","0.78%","0.040267601146862064","3.24%","0.21452691940108315","17.43%","0.6457470532016566","43.12%","1.0","35.43%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-05-28","0.006629206389292253","0.66%","0.038954479449460185","3.23%","0.21289222804469984","17.39%","0.6403182019066861","42.74%","1.0","35.97%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-05-29","0.010386035162360007","1.04%","0.04385910029406245","3.35%","0.21003566289182254","16.62%","0.6322968153663268","42.23%","1.0","36.77%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-05-30","0.008603447295323986","0.86%","0.046856690966774514","3.83%","0.2077337736546296","16.09%","0.6297219179454565","42.20%","1.0","37.03%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-05-31","0.006820859428287964","0.68%","0.049854281639486575","4.30%","0.2054318844174366","15.56%","0.6271470205245862","42.17%","1.0","37.29%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-06-01","0.004609427816360396","0.46%","0.04922868907872903","4.46%","0.20146265134288002","15.22%","0.6207362792698666","41.93%","1.0","37.93%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-06-02","0.005594387986766857","0.56%","0.04773344292498742","4.21%","0.19945200797421184","15.17%","0.6172825471889998","41.78%","1.0","38.27%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-06-03","0.006579348157173317","0.66%","0.04623819677124581","3.97%","0.19744136460554373","15.12%","0.6138288151081328","41.64%","1.0","38.62%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-06-04","0.005373133224670359","0.54%","0.04395368984645991","3.86%","0.1917818574945105","14.78%","0.6090461787962912","41.73%","1.0","39.10%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-06-05","0.004166918292167403","0.42%","0.04166918292167402","3.75%","0.18612235038347727","14.45%","0.6042635424844496","41.81%","1.0","39.57%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-06-06","0.00436748052299312","0.44%","0.0372687703858912","3.29%","0.1818296841191053","14.46%","0.5989349495652471","41.71%","1.0","40.11%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-06-07","0.004568042753818839","0.46%","0.032868357850108394","2.83%","0.1775370178547333","14.47%","0.5936063566460444","41.61%","1.0","40.64%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-06-08","0.004768604984644556","0.48%","0.02846794531432558","2.37%","0.17324435159036133","14.48%","0.5882777637268419","41.50%","1.0","41.17%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-06-09","0.0049691672154702745","0.50%","0.02406753277854277","1.91%","0.16895168532598934","14.49%","0.5829491708076393","41.40%","1.0","41.71%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-06-10","0.004867335430640471","0.49%","0.022496586929423638","1.76%","0.16531133139431353","14.28%","0.5758295245444293","41.05%","1.0","42.42%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-06-11","0.005170410696898718","0.52%","0.023813769304862484","1.86%","0.16308059654289864","13.93%","0.5722417589174974","40.92%","1.0","42.78%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-06-12","0.005473485963156966","0.55%","0.02513095168030133","1.97%","0.16084986169148371","13.57%","0.5686539932905655","40.78%","1.0","43.13%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-06-13","0.005071146249743058","0.51%","0.028410238022817724","2.33%","0.15757695885858108","12.92%","0.5642803085799195","40.67%","1.0","43.57%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-06-14","0.0046688065363291505","0.47%","0.03168952436533412","2.70%","0.15430405602567845","12.26%","0.5599066238692734","40.56%","1.0","44.01%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-06-15","0.00476509948901069","0.48%","0.03268601456995799","2.79%","0.1510278310106979","11.83%","0.5542747425729838","40.32%","1.0","44.57%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-06-16","0.004861392441692228","0.49%","0.033682504774581866","2.88%","0.14775160599571735","11.41%","0.5486428612766943","40.09%","1.0","45.14%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-06-17","0.004669116699523725","0.47%","0.032883265817813805","2.82%","0.14473042045753842","11.18%","0.5440224006205545","39.93%","1.0","45.60%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-06-18","0.00447684095735522","0.45%","0.032084026861045736","2.76%","0.14170923491935947","10.96%","0.5394019399644149","39.77%","1.0","46.06%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-06-19","0.004895542779074401","0.49%","0.030910229407411626","2.60%","0.13952296920362042","10.86%","0.5343541868275744","39.48%","1.0","46.56%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-06-20","0.004508637517931983","0.45%","0.03112334348807711","2.66%","0.13841938082449667","10.73%","0.5307985715911911","39.24%","1.0","46.92%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-06-21","0.004121732256789566","0.41%","0.031336457568742586","2.72%","0.13731579244537295","10.60%","0.5272429563548078","38.99%","1.0","47.28%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-06-22","0.005897326503639812","0.59%","0.032722275269949565","2.68%","0.1387503073120172","10.60%","0.5237726963235814","38.50%","1.0","47.62%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-06-23","0.00767292075049006","0.77%","0.03410809297115654","2.64%","0.14018482217866146","10.61%","0.5203024362923551","38.01%","1.0","47.97%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-06-24","0.006530487821214249","0.65%","0.034415555458298976","2.79%","0.13904012485120634","10.46%","0.516304337763934","37.73%","1.0","48.37%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-06-25","0.0053880548919384395","0.54%","0.034723017945441415","2.93%","0.13789542752375133","10.32%","0.5123062392355131","37.44%","1.0","48.77%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-06-26","0.006007826710025904","0.60%","0.034833246982307234","2.88%","0.13283248635837513","9.80%","0.5047676789946536","37.19%","1.0","49.52%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-06-27","0.004880156287571999","0.49%","0.0343043468972659","2.94%","0.13020533996958153","9.59%","0.5018569309992611","37.17%","1.0","49.81%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-06-28","0.0037524858651180938","0.38%","0.033775446812224566","3.00%","0.12757819358078792","9.38%","0.4989461830038685","37.14%","1.0","50.11%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-06-29","0.002624815442664188","0.26%","0.03324654672718325","3.06%","0.1249510471919943","9.17%","0.496035435008476","37.11%","1.0","50.40%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-06-30","0.004855949215994792","0.49%","0.03065376810807878","2.58%","0.12191307037057132","9.13%","0.4886332808854647","36.67%","1.0","51.14%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-07-01","0.0042583918354536544","0.43%","0.03045474408095729","2.62%","0.12160201566980786","9.11%","0.485178013255653","36.36%","1.0","51.48%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-07-02","0.0036608344549125173","0.37%","0.0302557200538358","2.66%","0.1212909609690444","9.10%","0.4817227456258412","36.04%","1.0","51.83%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-07-03","0.004154259313037753","0.42%","0.02965855076894472","2.55%","0.12101140815159846","9.14%","0.4789616986850291","35.80%","0.99997328917143","52.10%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-07-04","0.004647684171162989","0.46%","0.029061381484053638","2.44%","0.12073185533415245","9.17%","0.4762006517442171","35.55%","0.9999465783428602","52.37%","1.0","0.01%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-07-05","0.004338367876813006","0.43%","0.029732408390333025","2.54%","0.12212650657817202","9.24%","0.4726070321224399","35.05%","0.9999467822531244","52.73%","1.0","0.01%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-07-06","0.004029051582463023","0.40%","0.03040343529661241","2.64%","0.1235211578221916","9.31%","0.4690134125006627","34.55%","0.9999469861633888","53.09%","1.0","0.01%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-07-07","0.0035250170989635397","0.35%","0.029725890461408958","2.62%","0.1281096227705582","9.84%","0.4636712790024728","33.56%","0.9999473878044932","53.63%","1.0","0.01%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-07-08","0.003851172326830211","0.39%","0.0296402414554447","2.58%","0.12741911612132426","9.78%","0.4613014637401796","33.39%","0.9988249288247047","53.75%","1.0","0.12%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-07-09","0.004177327554696883","0.42%","0.02955459244948045","2.54%","0.12672860947209022","9.72%","0.4589316484778863","33.22%","0.9977024698449168","53.88%","1.0","0.23%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-07-10","0.004265393500074537","0.43%","0.02941839495498122","2.52%","0.12633345736626014","9.69%","0.4558975423006171","32.96%","0.9934767855832514","53.76%","1.0","0.65%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-07-11","0.0043534594454521895","0.44%","0.02928219746048199","2.49%","0.12593830526043015","9.67%","0.45286343612334795","32.69%","0.989251101321586","53.64%","1.0","1.07%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-07-12","0.0042601702289249725","0.43%","0.028787916982208686","2.45%","0.12536895714690832","9.66%","0.4489997513967221","32.36%","0.9839310704920601","53.49%","1.0","1.61%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-07-13","0.004166881012397757","0.42%","0.028293636503935387","2.41%","0.1247996090333865","9.65%","0.4451360666700962","32.03%","0.978611039662534","53.35%","1.0","2.14%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-07-14","0.003308993281565268","0.33%","0.027398107635616776","2.41%","0.12377905182303035","9.64%","0.4404100391564238","31.66%","0.9716499001611448","53.12%","1.0","2.84%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-07-15","0.0024511055507327787","0.25%","0.02650257876729816","2.41%","0.12275849461267425","9.63%","0.4356840116427514","31.29%","0.964688760659756","52.90%","1.0","3.53%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-07-16","0.0018763481218370323","0.19%","0.02470534184147961","2.28%","0.12083629124642208","9.61%","0.4313785103288598","31.05%","0.9600958780428476","52.87%","1.0","3.99%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-07-17","0.0013015906929412864","0.13%","0.022908104915661046","2.16%","0.11891408788016995","9.60%","0.42707300901496825","30.82%","0.9555029954259392","52.84%","1.0","4.45%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-07-18","0.0007268332640455405","0.07%","0.021110867989842484","2.04%","0.1169918845139178","9.59%","0.4227675077010767","30.58%","0.9509101128090308","52.81%","1.0","4.91%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-07-19","0.00015207583514979467","0.02%","0.01931363106402393","1.92%","0.11506968114766562","9.58%","0.4184620063871851","30.34%","0.9463172301921224","52.79%","1.0","5.37%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-07-20","0.004957357428419847","0.50%","0.021784876525419442","1.68%","0.11465257496062765","9.29%","0.4121899232278133","29.75%","0.9414792834066646","52.93%","1.0","5.85%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-07-21","0.0097626390216899","0.98%","0.024256121986814955","1.45%","0.11423546877358964","9.00%","0.4059178400684415","29.17%","0.9366413366212069","53.07%","1.0","6.34%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
"2009-07-22","0.006355214089910651","0.64%","0.024968265839772703","1.86%","0.111875990694564","8.69%","0.4033084928546055","29.14%","0.9317980602666364","52.85%","1.0","6.82%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","1.0","0.00%","0.0"
