,BlkCnt,IssTotNtv,SplyCur,TxTfrValAdjUSD,CapMrktCurUSD,NVTAdj90,PriceUSD,FeeTotUSD,IssTotUSD,AdrActCnt,Volume,Type,Annualized_DilutionRate,Total daily transaction volume,Velocity,The daily revenue of bitcoin miners,The accumulated revenue of bitcoin miners,P/E Ratio,Metcalfe,PM,<1year,1-2year,2-3year,3-5year,>5year,One-year staking ratio,Two-year staking ratio,Three-year staking ratio,Five-year staking ratio,Token Utility,PU Ratio,volatility30,volatility60,volatility90,volatility180,Token Utility_volatility,PU Ratio_volatility,PU_future90d,NVTAdj90_future90d,PM_future90d,PriceChange30d,PriceChange60d,PriceChange90d,PriceChange180d,future30d_ROI,future60d_ROI,future90d_ROI,future180d_ROI
2014-09-07,155.0,3875.0,13240464.78606045,47873801.92293714,6333781569.22385,80.10988776519875,478.36550087668,4845.426226303631,1853666.315897135,232778.0,8994050.0,BTC,11.479361622814816,56867851.92293714,1.5507699245097089,1858511.7421234387,970780540.8218608,9.336947313136266,54185597284.0,0.8828277713161473,58.00795479210711,15.7299100172695,4.51324093275034,15.205209756306848,6.543684501566228,41.99204520789292,26.26213519062341,21.748894257873076,6.543684501566228,5.672789386443643,84.32632842316299,0.02986172690866475,0.02340517290072756,0.02372488046870544,0.02372488046870544,11.429303935650218,41.85429870182779,39.47237963369936,73.4355948761593,1.0834185701600714,-18.786812460711634,-23.084831422385022,-26.216458278878683,-24.516339192332794,-30.268760120883687,-26.899011089500757,-21.57922122088013,-42.86416676281597
2014-09-08,144.0,3600.0,13244064.78606045,66951463.29065022,6211141850.891305,79.36374253726852,468.975495908825,5820.340515359994,1688311.78527177,196424.0,30238000.0,BTC,11.388969507213307,97189463.29065022,1.5706831299698358,1694132.12578713,972474672.947648,10.044568974121141,38582387776.0,1.2155170349527953,57.997290077913505,15.74044677871681,4.514491748727113,15.187158925642295,6.560612469000282,42.0027099220865,26.262263143369694,21.747771394642577,6.560612469000282,5.7927056390706255,80.95966291566421,0.02993052849279702,0.02348400572732899,0.02377616420735646,0.02377616420735646,11.645732860361877,40.27015745012136,39.63151904823755,73.92026420307421,0.5593042649956299,-20.374771078616615,-23.932179307802038,-27.953737890423835,-26.10449176093933,-24.42945582463344,-27.04665998112017,-19.68881180592178,-41.062302869855394
2014-09-09,146.0,3650.0,13247714.78606045,82831877.2567794,6272952283.811392,80.58225753567736,473.5120271770902,6836.949288716866,1728318.8991963784,243692.0,21447800.0,BTC,11.3146558296269,104279677.2567794,1.5479105622098783,1735155.8484850954,974209828.796133,9.904684155941274,59385790864.0,0.7973490296045477,57.975283448005506,15.750585470795242,4.505612493763811,15.188093565576901,6.580425021858537,42.02471655199449,26.27413108119925,21.76851858743544,6.580425021858537,5.749225040886959,82.36101801714119,0.03005628771144023,0.023146339580359682,0.0236456079191524,0.0236456079191524,11.622136707073873,40.7422524025969,36.55342188488378,70.52797942313228,0.6199570283733238,-19.658412613795296,-25.371753716068778,-25.01658611252966,-26.408392347097674,-23.609875961515627,-26.988901503706376,-23.29325213499701,-41.851945020325644
2014-09-10,157.0,3925.0,13251639.78606045,72304494.53358029,6331347487.483829,83.39916276289281,477.778417592051,6058.431341225271,1875280.2890488,221162.0,22787800.0,BTC,11.253921708884759,95092294.53358027,1.4982451526815792,1881338.7203900253,976091167.5165232,9.220114013472074,48912630244.0,0.9767996838621432,58.01661600229289,15.715499671098865,4.525558516023232,15.147526583885341,6.594799226699678,41.98338399770712,26.267884326608247,21.74232581058502,6.594799226699678,5.589287289787576,85.48109854095712,0.029940978463506542,0.02318794294236504,0.022805366935920286,0.022805366935920286,11.715114124626044,40.78307838143251,34.03695178984895,68.00984452780368,0.6894078655672162,-16.68227169061367,-24.986584090599706,-19.290788407176684,-23.958000066876963,-24.88350716660249,-23.895672484183905,-26.51262072831113,-39.275185243395974
2014-09-11,170.0,4250.0,13255889.78606045,58808432.530252196,6326647559.469147,83.92161839605521,477.270682057276,4737.244410946493,2028400.3987434232,171772.0,16852900.0,BTC,11.241135254209519,75661332.5302522,1.4876925641572378,2033137.6431543697,978124305.1596775,8.525384910957019,29505619984.0,1.6175585611015306,57.99420966173553,15.731253308241145,4.53132613555669,15.132355414457509,6.610855480009113,42.005790338264454,26.274537030023318,21.743210894466625,6.610855480009113,5.55919847280393,85.85242717850869,0.029945410418081974,0.023175988465553098,0.022777248103769108,0.022777248103769108,11.666432753482953,40.90973583289969,33.30423677793267,67.33463799967875,0.6980760485743921,-16.01893954881267,-24.22780497183197,-20.061187633950727,-24.98322989883436,-24.17125321578012,-23.41824719474429,-27.110252734959616,-38.75165726726697
2014-09-12,154.0,3850.0,13259739.78606045,60587731.88393036,6285080622.47927,83.55404966279836,473.99728229105796,5012.598573924654,1824889.536820573,166122.0,15437200.0,BTC,11.258516562816613,76024931.88393036,1.4908190346544696,1829902.1353944975,979954207.2950721,9.410010859397351,27596518884.0,1.71759809374317,57.97950363173586,15.758566157483976,4.53030894550257,15.107974833925386,6.623646431352227,42.020496368264155,26.261930210780182,21.73162126527761,6.623646431352227,5.5642282428516445,85.18652751169968,0.029418284190570836,0.023119493472876524,0.022497392335678136,0.022497392335678136,11.822243749024345,40.09368207538232,33.41005798455383,67.36333902762577,0.7380254127268391,-13.56253428615528,-23.449737182545384,-17.645818752423637,-25.256933670922365,-20.279871249326654,-22.39924558206394,-26.456750036235743,-37.406111717454216
2014-09-13,181.0,4525.0,13264264.78606045,38430293.22129759,6339800916.430824,84.73244427582289,477.96097399181815,4504.007586759213,2162773.4073129757,152145.0,15588000.0,BTC,11.256968936837252,54018293.22129759,1.4702361094518204,2167277.414899735,982121484.7099717,8.014348998356581,23148101025.0,2.064795610990376,57.9450074728639,15.792594457490187,4.528682081378821,15.084697273951907,6.649018714315179,42.05499252713609,26.26239806964591,21.73371598826709,6.649018714315179,5.492665827102645,87.01803259783242,0.02590536149498133,0.023149922316080842,0.022346914680482742,0.022346914680482742,11.748779732289083,40.681754606245754,34.12719444114518,68.05196237861102,0.7495999462546874,-5.374405593197551,-23.149319411744873,-18.95184016727056,-23.251202091412605,-17.986147348329485,-11.584534589036721,-26.104717387794096,-38.112029867808914
2014-09-14,158.0,3950.0,13268214.78606045,43956109.53780952,6311000675.694806,84.78024487104145,475.64806399766195,5409.932485701008,1878809.8527907648,240833.0,13105500.0,BTC,11.23757057028099,57061609.53780952,1.4681527483971424,1884219.7852764656,984005704.4952481,9.176430979672462,58000533889.0,0.8200753201823031,57.9471776105339,15.789042633451178,4.529516395031597,15.064730451685172,6.669532909298159,42.0528223894661,26.26377975601493,21.734263360983327,6.669532909298159,5.494067101320794,86.57485524399846,0.025870073997931668,0.023141349387699413,0.022345609823487482,0.022345609823487482,11.752463286747375,40.47220164763458,33.24365585369373,67.24665939680219,1.0661975454449621,-4.93181268288253,-22.828488448072626,-19.459151010724575,-22.57191963061692,-15.719074164816838,-11.296922327833148,-26.575346039233594,-39.89021548885893
2014-09-15,158.0,3950.0,13272164.78606045,55331355.69117808,6273163405.083724,84.57659100731964,472.655629748685,5724.4304173826085,1866989.7375073056,190655.0,15345200.0,BTC,11.234226096755524,70676555.69117808,1.4721578443812249,1872714.1679246882,985878418.6631726,9.177454493266305,36349329025.0,1.3003145929422972,57.948836272554466,15.788792732051082,4.525111367643719,15.058031511540149,6.679228116210557,42.051163727445505,26.262370995394427,21.737259627750703,6.679228116210557,5.5104775365520515,85.77398721135688,0.024495165721875947,0.02303647214496261,0.022061994908112385,0.022061994908112385,11.939100595044405,39.58888075244725,34.49520576357471,68.73666775846218,0.4387624150026286,-9.409204564374818,-24.285365281957937,-22.398432475051035,-22.58035117804875,-16.50879518675703,-15.712654680767745,-24.6640261754164,-39.99684158962628
2014-09-16,171.0,4275.0,13276439.78606045,63354294.41713888,6162628008.039855,83.41071672515787,464.177754529515,6831.009803624719,1984359.900613677,225014.0,16797300.0,BTC,11.232899713313826,80151594.41713887,1.4936902624719195,1991190.9104173016,987869609.57359,8.479303648114632,50631300196.0,0.916780238178016,57.95092567734317,15.786807533193128,4.5258414232757005,15.041174983733509,6.695250382454478,42.049074322656814,26.262266789463677,21.736425366187984,6.695250382454478,5.5914585249316175,83.01550524962391,0.02330529740533434,0.023019185571875683,0.022121336180135145,0.022121336180135145,12.082057747080295,38.41876642591668,32.76444331409327,67.01349502442211,0.5636909046470829,-6.747547025788214,-26.408616519424744,-23.608460683539267,-20.87082439367154,-17.63468356704244,-18.567006486654904,-25.22365018878716,-38.112040221879525
2014-09-17,186.0,4650.0,13281089.78589664,58519464.48892444,6060691069.13061,82.17696973729723,456.339891291642,5494.516757425627,2121980.494506136,191063.0,21056800.0,BTC,11.20148414512228,79576264.48892444,1.5181609364042992,2127475.011263562,989997084.5848538,7.8048545708884,36505069969.0,1.2500726383463023,57.95503781773486,15.739118923006313,4.575165638748791,15.018585295524625,6.712092324985419,42.044962182265145,26.305843259258836,21.73067762051005,6.712092324985419,5.698443021544284,80.08150464369713,0.021009043882033826,0.023069319840728124,0.02210037745046739,0.02210037745046739,12.324907662255995,37.02582638319839,29.184811030011982,63.32032477982918,0.5161078961723093,-2.6906522730071103,-27.46992846369063,-23.400963493129222,-19.89744031635784,-16.246465213696084,-14.492282848519256,-27.989350361105135,-36.14581507769428
2014-09-18,179.0,4475.0,13285564.78573284,75281574.21218175,5671343316.691175,76.82643512265624,426.880106954997,5214.342615243018,1910288.4786236112,190890.0,34483200.0,BTC,11.181684963783466,109764774.21218176,1.6267964091160292,1915502.8212388544,991912587.4060924,8.111670065301777,36438992100.0,1.1714926301570154,57.95856834802691,15.737192907865904,4.563608114789641,15.007883913081786,6.732746716235759,42.04143165197309,26.304238744107188,21.740630629317547,6.732746716235759,6.1165066147942335,69.79148946270824,0.022763528913743825,0.024314163930901796,0.02303845205374392,0.02303845205374392,12.690458383880172,33.637879266617645,27.57177006626734,61.62692812256465,0.543808961743569,-12.307916810127463,-31.72634774043872,-27.834766110362875,-24.405863862479325,-8.336516339312027,-9.224856055111852,-24.96778178099718,-33.178334641441666
2014-09-19,171.0,4275.0,13289839.78573284,97685223.35857484,5234786700.077503,70.67571305745486,393.89389070718903,4261.732291722669,1683896.3827732324,172255.0,37919700.0,BTC,11.182665534679973,135604923.35857484,1.7732751865778031,1688158.115064955,993600745.5211576,8.495579437784784,29671785025.0,1.3275031831597364,57.764212779011565,15.920755012252796,4.563280089429068,14.990896073344395,6.760856045962182,42.235787220988435,26.31503220873564,21.751752119306573,6.760856045962182,6.697479525994072,58.81225753336295,0.023404521663355587,0.02599502947788462,0.024311421065109143,0.024311421065109143,13.168254290921324,29.912384892107816,26.229607254460763,60.38386167286331,0.5500698726851199,-23.533619330854528,-36.6022033274636,-33.549665893823686,-29.530790599639644,-1.3225370780499235,-5.0849547549754455,-20.407079526784578,-34.681352970886984
2014-09-20,176.0,4400.0,13294239.78573284,73452262.33365068,5464482172.793499,73.68750184386356,411.041342781999,4235.264753000311,1808581.9082407958,169941.0,36863600.0,BTC,11.204131944913303,110315862.33365068,1.7056645335243346,1812817.172993796,995413562.6941512,8.258518430916206,28879943481.0,1.4232761329758885,57.763828107216355,15.924614231760346,4.561887021238609,14.974572158027446,6.775098481757237,42.23617189278363,26.311557661023286,21.74967063978468,6.775098481757237,6.42983684800901,63.927180813192386,0.025109320362999333,0.02680341147784637,0.02477382684803017,0.02477382684803017,12.406063805930616,33.132293144059446,26.870044716447648,61.32362182284811,0.6370428957852725,-20.848232682504232,-33.684105397908894,-31.45136725173043,-29.739315075537665,-7.262161031715619,-8.132501841030116,-22.57642832040251,-36.23684026289313
2014-09-21,164.0,4100.0,13298339.78556904,54558307.25025006,5324715500.7146225,72.30062736271789,400.4045306838111,3638.427361213766,1641658.5758036254,200712.0,26580100.0,BTC,11.216688379041186,81138407.25025006,1.7434598464663724,1645297.003164839,997058859.6973162,8.866643297673301,40285306944.0,0.9939220054607192,57.801205150764964,15.90704788060484,4.552384322824398,14.960631952651946,6.778730693153845,42.19879484923503,26.291746968630196,21.739362645805787,6.778730693153845,6.559146684184006,61.045216697059395,0.025331157193556744,0.026905997203416184,0.024845311425766813,0.024845311425766813,12.619148572423635,31.72991651424145,28.735143229670342,63.52072004676892,0.5237553347986367,-22.426181738730445,-35.394951206784405,-32.08328916656019,-31.4107071119485,-3.796135152778801,-11.044646589383401,-17.566927186169323,-34.32479606042852
2014-09-22,168.0,4200.0,13302539.78556904,52842969.44381376,5332743727.964326,73.26138985290991,400.88162215078887,4737.862105193696,1683702.8130333137,206729.0,24127600.0,BTC,11.226866127876406,76970569.44381377,1.7268589259343972,1688440.6751385075,998747300.3724546,8.653106386308089,42736879441.0,0.93802268063166,57.81031128284258,15.9028059178985,4.546389524238848,14.963412049156243,6.777081225863812,42.189688717157395,26.286882799258905,21.740493275020057,6.777081225863812,6.489401380026772,61.774823080697644,0.024788274511568068,0.02679148665999159,0.024816561654689318,0.024816561654689318,12.499429239202984,32.07199420702116,26.736729036774374,61.6754757046071,0.5667224251522253,-19.360118744176702,-33.50553047796468,-30.879346890335626,-30.79225236948654,-5.014662120607094,-12.505627728043066,-19.92831490907313,-34.84752529049402
2014-09-23,150.0,3750.0,13306289.78556904,70005157.15303984,5834698972.616524,80.36991381353558,438.491800993571,5566.760392458073,1644344.2537258912,195635.0,45099500.0,BTC,11.232845699941148,115104657.15303984,1.5796463430162186,1649911.0141183494,1000397211.3865731,9.688690178147327,38273053225.0,1.1456932856016506,57.776264833520635,15.892947456598485,4.591201610737428,14.951963079797014,6.7876230193464435,42.223735166479365,26.33078770988089,21.739586099143462,6.7876230193464435,5.937815814968767,73.84732276271819,0.030461128369007693,0.029751868314956513,0.02670032804973257,0.02670032804973257,10.630098283427495,41.25002321730055,28.668329518566285,63.71841883961122,0.4883411892461794,-13.75584424735229,-27.1097968833093,-22.00940660089219,-9.245765506704384,-18.505935049698397,-19.620956694580137,-24.321826838809844,-38.676295604753285
2014-09-24,156.0,3900.0,13310189.78556904,68215223.65035903,5639528633.478036,78.07431548537109,423.700091759205,5287.516230638372,1652430.3578608998,189719.0,30627700.0,BTC,11.272973495039606,98842923.65035903,1.630984757508858,1657717.8740915381,1002054929.2606645,9.32050237309482,35993298961.0,1.1771638165712426,57.74269706507601,15.923479548296045,4.585214845027952,14.940018135394348,6.808590406205639,42.25730293492399,26.33382338662794,21.74860854159999,6.808590406205639,6.113827643666718,69.30193594811486,0.030889638995606376,0.029974351183275717,0.026633697302506133,0.026633697302506133,10.972583306647913,38.614433804526186,29.32189144070002,64.20339145415822,0.5629357947382585,-15.532016983100084,-28.754290531793735,-27.042504807316593,-15.03249456859156,-15.627010494036908,-13.199631199277185,-20.678768988612926,-37.0361257466586
2014-09-25,172.0,4300.0,13314489.78556904,61669143.92075851,5452786187.234509,75.68111436238172,409.537749853887,5409.480098850021,1761012.3243717141,201394.0,26814400.0,BTC,11.267048337262935,88483543.92075852,1.684701762144533,1766421.804470564,1003821351.065135,8.457289307225375,40559543236.0,1.0097198271463468,57.698370523913525,15.962072700178153,4.6008364284538805,14.907234733174366,6.831485614280063,42.30162947608647,26.339556775908317,21.738720347454432,6.831485614280063,6.325137479374683,64.74764401395664,0.030916958747977438,0.0301951733718844,0.026521178312817174,0.026521178312817174,11.399985768032506,35.924408870956704,27.350681758707804,61.8290994624271,0.9264211238732868,-19.989080354200752,-30.771678594889185,-31.81624511995573,-16.338404967843456,-15.560593190061468,-7.946404457170009,-21.122705319759415,-39.7283686105941
