,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,HashRate,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,SplyExpFut10yrCMBI,SplyFF,TxCnt,TxTfrCnt,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d,Volume,Annualized_DilutionRate,Total daily transaction volume,Velocity,The daily revenue of bitcoin miners,The accumulated revenue of bitcoin miners,P/E Ratio,Metcalfe,PM,<1year,1-2year,2-3year,3-5year,>5year,One-year staking ratio,Two-year staking ratio,Three-year staking ratio,Five-year staking ratio,Token Utility,PU Ratio,volatility30,volatility60,volatility90,volatility180,Token Utility_volatility,PU Ratio_volatility
2016-08-23,512822,147,121500904,826536.761904762,1.5907111,9224249077.876865,5798821091.917738,217375482757.238,0.000283816567197282,0.16535940722072104,0.0001808,0.1053390967297721,67.82307743005589,39515.60682475376,1588451.69723378,1837.5,4.23623802907683,1070578.4858459968,1837.5,1070578.4858459968,37.76933361,34.45668208978896,1,582.627747399182,174.88156689286618,-11.909124491375005,15832148.60441063,20038078.125,13190786.83623444,238968,493610,419179.98262192,244225889.02983755,3.5294250932186095,2056.3409916761066,0.03569463,20.796681871147264,1742159.52026364,1015030476.901244,0.02838630778505985,0.032753027568109806,0.030028925363398132,85349200.0,4.261213582082727,329575089.02983755,4.231124603126718,1110094.0926707506,1902930690.934637,22.76556144988871,262986403684,0.221542915997763,41.17883540546247,12.82920741830112,18.429474287819936,10.601616774909317,16.960866113507155,58.82116459453752,45.99195717623641,27.562482888416472,16.960866113507155,58.405820761246744,9.975508259371392,0.03275302756810943,0.03002892536339805,0.037946610469769076,0.02838630778505988,101.46027347345431,5.74242240290845
2016-08-24,519952,152,116993118,769691.565789474,1.58033884,9163192930.24112,5798245746.344231,217375482757.238,0.000274505864737565,0.15885704672981252,0.0001808,0.10462929116727065,65.7982322600821,38077.55753004331,1642480.66652745,1900.0,4.37980214237074,1099533.4801870259,1900.0,1099533.4801870259,39.09895147,34.218521332034754,1,578.701831677382,159.90960415955053,-11.664701949942055,15834048.60441062,20038553.125,13192260.5686337,239697,527691,404973.73997085,234359045.10237077,3.41276910632177,1974.97573292039,0.02384127,13.796986618515014,1800887.54248404,1042176919.4804928,0.028367414059372643,0.03274145615771887,0.03000950853040895,56328200.0,4.28087240099701,290687245.10237074,4.259102547310199,1137611.0377170693,1904068301.9723542,22.067857407065556,270350082304,0.21405646587769495,41.041977256493325,12.912006732556252,18.449315039124425,10.61549961886824,16.981201352957754,58.958022743506675,46.04601601095042,27.596700971825996,16.981201352957754,58.65819892056562,9.865659742827333,0.03274145615771848,0.03000950853040887,0.03795505948464242,0.028367414059372677,101.96656301709875,5.675407845024055
2016-08-25,485553,130,113346770,871898.230769231,1.5702844,9121877486.946255,5809060757.810005,217375482757.238,0.00027663290623962996,0.1593498036542056,0.00018600000000000002,0.10714221920514312,64.1923892600642,36976.96258819178,1404753.20163532,1625.0,3.74549902215271,936054.3344535351,1625.0,936054.3344535351,43.19911272,34.21626836345671,1,576.033436586791,154.75050544259742,-12.005765406970653,15835673.60429061,20038959.375,13195070.76269189,232049,485813,366574.04763916,211158908.42511535,3.6100681279985296,2079.519950083437,0.02608695,15.026955458567786,1753818.02746735,1010257825.5098846,0.028371106895164564,0.03273529780801565,0.02907206893938395,136130000.0,4.281393497629947,347288908.42511535,4.261859386424652,973031.2970417269,1905041333.2693958,25.684112366885202,235761715809,0.24432865811574717,41.00320785935817,12.93747939556036,18.449517586244234,10.627543406536233,16.982251752301003,58.99679214064183,46.05931274508147,27.609795158837237,16.982251752301003,58.727615785077006,9.80856159212859,0.03273529780801526,0.029072068939383872,0.037779764289779715,0.02837110689516458,102.073943691794,5.6432955929094755
2016-08-26,478025,132,109666352,830805.696969697,1.57746065,9167825212.519115,5811761604.177172,217375482757.238,0.00027538107981909,0.15941112713844022,0.0001808,0.10466053733816479,61.9838749700679,35880.894140867975,1426364.78935278,1650.0,3.8027258585335697,955143.1781414374,1650.0,955143.1781414374,44.05961871,34.498551065335,1,578.874653419053,157.34638982562902,-11.793908975967787,15837323.60429061,20039371.875,13196165.78547497,225084,477269,359452.12571985,208077724.69682005,3.51874222955853,2036.91068860668,0.030106515,17.42789843628052,1679386.58515917,972154327.4406214,0.02837204089642048,0.03275540719694346,0.02871005459205365,48856800.0,4.284788581004242,256934524.69682005,4.215193784448148,991024.0722823053,1906032357.3416781,25.344822645450797,228507900625,0.2533280695484718,41.20595334263419,12.786082191676257,18.431476772304343,10.621813685543158,16.95467400784201,58.79404665736577,46.00796446568951,27.576487693385168,16.95467400784201,57.839096456562665,10.008362662680762,0.03275540719694308,0.02871005459205357,0.03570969698719966,0.028372040896420495,100.52630678195779,5.758439476689777
2016-08-27,460178,144,100246422,696155.708333333,1.55410904,9031484019.237728,5811358013.372018,217375482757.238,0.000290694678894793,0.16575439478258625,0.0001582,0.09020579721067208,55.960760550050495,31908.881276440163,1556034.31565758,1800.0,4.14795677092909,1026361.7887434246,1800.0,1026361.7887434246,58.61753801,34.14968021841232,1,570.200993746347,145.59547254167592,-13.10513934871922,15839123.60429061,20039821.875,13197534.86931436,192507,456261,270211.34187255,154074775.65726194,2.54244748938665,1449.7060849961729,0.015994825,9.120265109798913,1160019.63395504,661444348.0464375,0.0283909645762393,0.032805440455707394,0.028750729579863087,59698300.0,4.29198304769746,213773075.65726194,4.2537268014673,1058270.6700198648,1907090628.011698,23.381345183707637,211763791684,0.26926274280034485,41.17253534225209,12.787824965794648,18.43831463998965,10.64058552142928,16.96073953053433,58.82746465774791,46.039639691953255,27.60132505196361,16.96073953053433,58.303110775630365,9.779941175706195,0.032805440455707005,0.028750729579863018,0.035741706281548,0.02839096457623933,101.2652371392181,5.630767377381857
2016-08-28,419012,152,91592985,602585.427631579,1.56720759,9110255563.839924,5813049679.0658655,217375482757.238,0.00028031532762312595,0.16121081168116594,0.00015800000000000002,0.09086662674354179,48.435685460029895,27855.6161504059,1642480.66652745,1900.0,4.37787366096824,1092699.941852718,1900.0,1092699.941852718,72.07048279,34.69844235934602,1,575.105232554062,150.2348435971661,-12.539181210133568,15841023.60429059,20040296.875,13198501.18341359,172790,396471,219799.04937422,126407583.40552256,2.51694876945229,1447.510407382519,0.015735299999999997,9.049453365807933,997897.19557352,573895898.7253555,0.028379372631338683,0.03287287560785086,0.02874420320350192,86301600.0,4.296268559831773,212709183.40552256,4.195752947247478,1120555.5580031238,1908211183.5697012,22.27431215367133,175571056144,0.32756266618477925,41.147155236933195,12.787188406584098,18.44885085134894,10.64488556856713,16.971919936566636,58.8528447630668,46.065656356482705,27.616805505133765,16.971919936566636,57.47592205413826,10.006020121127479,0.032872875607850474,0.02874420320350184,0.03573421040611435,0.0283793726313387,99.86928975068193,5.758579379004096
2016-08-29,512920,149,121913507,818211.4563758391,1.56317394,9084774574.864628,5811749010.338295,218555228594.841,0.000285219000216882,0.163552922389369,0.00017273,0.09904843738612744,65.7543883100669,37705.49072768351,1618801.46201982,1862.5,4.2909637519637,1068012.010835769,1862.5,1068012.010835769,37.44017778,34.6811372716932,1,573.429267562829,150.3843935139389,-12.501868636004382,15842886.10429051,20040762.5,13199924.03963294,230540,477408,423151.99992153,242647741.38274923,2.7655954744247504,1585.873387274459,0.03448176,19.772850381077248,1320317.40425417,757108642.0719242,0.02832291369004423,0.03287346939739234,0.02778316984222149,110398000.0,4.324561902146862,353045741.3827492,4.197444982560239,1105717.5015634524,1909316901.0712647,22.510083561669283,263086926400,0.21796190156974252,41.14537123906091,12.755205702000522,18.48451035173657,10.646184139167369,16.96872856803463,58.85462876093909,46.09942305893857,27.614912707202002,16.96872856803463,57.12464563645409,10.038211373986977,0.032873469397391955,0.027783169842221418,0.03573144451787635,0.02832291369004426,99.45678006295496,5.765612632943225
2016-08-30,545062,164,127681400,778545.12195122,1.56851349,9121861557.01109,5815609257.130701,220755908330.37198,0.000268400472693047,0.15451699758381218,0.0001808,0.10408578227469326,66.72918872007111,38415.70690533317,1799709.0589716,2050.0,4.72232891994679,1180176.1817650509,2050.0,1180176.1817650509,34.3982412,34.83999657008539,1,575.695698421976,149.55439368358142,-7.859864922654326,15844936.10429048,20041275.0,13201537.09847887,248618,538205,460632.1588478,265183952.4035068,2.35205291928765,1354.0667480947511,0.02759357,15.885499553105683,1265886.64142521,728765494.1583358,0.0283119494385692,0.0318650699706256,0.027779588568002386,70342400.0,4.33360062470727,335526352.40350676,4.177040303717648,1218591.888670384,1910535492.9599352,20.508425961480928,297092583844,0.19377652951588567,41.08033661860143,12.774425338232277,18.5100784715735,10.6582462081785,16.97691336341429,58.91966338139857,46.14523804316629,27.63515957159279,16.97691336341429,56.79106819913825,10.137081704526057,0.0318650699706252,0.027779588568002302,0.035711549864128916,0.028311949438569222,98.91429685895146,5.820146497557367
2016-08-31,497832,134,111749297,833949.97761194,1.55808288,9068583846.810715,5820347531.725557,220755908330.37198,0.00027783469041444504,0.15899722464280905,0.0001582,0.09053355036756285,62.8881600100768,35989.180795168395,1470493.9872084998,1675.0,3.8580804184338997,958556.8702001757,1675.0,958556.8702001757,34.01374447,34.64231833040025,1,572.2727583284629,151.04574424629058,-5.6448421378316525,15846611.10429039,20041693.75,13197951.85386071,226351,482486,465888.46224833,266615275.36425775,2.86741655563351,1640.9443815690893,0.03451844,19.75396287199555,1383488.34426139,791732690.8857439,0.02823433169232392,0.03146387267928488,0.027298952431129803,75840896.0,4.314907851064384,342456171.36425775,4.202990606649102,994546.0509953441,1911530039.0109305,24.98168402747798,247836700224,0.23090718921420067,41.06775133450198,12.76732402739179,18.52710743707384,10.656604039182971,16.98121316184944,58.932248665498044,46.16492463810625,27.637817201032412,16.98121316184944,57.40370272535433,9.969265590174183,0.03146387267928447,0.027298952431129727,0.035718242435576524,0.028234331692323946,100.25619061323442,5.708103956753764
2016-09-01,481213,140,117120028,836571.628571429,1.55789624,9068776165.730124,5821168284.925267,220755908330.37198,0.000267045232011452,0.15280907718475176,0.000178,0.10185546296411448,62.3093969400809,35654.78917048718,1536337.00156112,1750.0,4.03038519753996,1001387.9785797772,1750.0,1001387.9785797772,35.58980697,34.6205161135951,1,572.221702045587,149.3317058149562,8.58485239069315,15848361.10429038,20042131.25,13200248.83247511,233329,472607,445306.18329617,254813862.13715854,2.72363870944049,1558.5251780732829,0.040999999999999995,23.46108978386907,1287210.71955254,736569908.8336793,0.028154452328527545,0.017459261514079817,0.02631157302711905,76923400.0,4.300996775089072,331737262.1371585,4.19925529154841,1037042.7677502644,1912567081.7786808,23.95847391307784,231565951369,0.2471096025398624,41.096939593740494,12.763628431004287,18.501003352365963,10.66666298552288,16.971765637366374,58.9030604062595,46.13943197525522,27.638428622889254,16.971765637366374,57.50968927296123,9.950005108350027,0.017459261514079106,0.026311573027118965,0.0352162161839487,0.028154452328527573,100.72626771950269,5.680958055937111
2016-09-02,490560,153,113793835,743750.555555556,1.57001279,9143179090.84213,5823633512.811,220755908330.37198,0.000254285968755188,0.14668403906842725,0.00015958,0.09205320713969613,58.2065668200515,33576.269910870804,1678996.8659918,1912.5,4.404103786644121,1103219.4426285806,1912.5,1103219.4426285806,41.39711023,34.88940230176093,1,576.846767387493,153.99765688061154,1.1396090466875424,15850273.60429024,20042609.375,13201651.17997146,228902,488801,382883.5761208,220865153.17104658,2.43639659731664,1405.4275012359913,0.032139999999999995,18.53985510383402,1190913.09316497,686974368.0316532,0.028138760884090917,0.009953172594843776,0.026088125947512898,79910800.0,4.28800431863019,300775953.1710466,4.164503208874581,1136795.7125394514,1913703877.4912202,22.03545056690674,240649113600,0.23970450535143503,41.104235593290525,12.768183490678942,18.478592199898447,10.682527569358491,16.96646114677357,58.895764406709446,46.12758091603051,27.648988716132063,16.96646114677357,57.199475941576296,10.084826091355904,0.009953172594842526,0.02608812594751281,0.03521839055007926,0.028138760884090938,100.23880613809382,5.754725037255541
2016-09-03,454210,126,95752960,759944.126984127,1.63244029,9517044202.16175,5829949347.754178,220755908330.37198,0.000283969535407606,0.1704880413638374,0.00015,0.09005616101694915,50.927096480045996,30575.325338218176,1382703.30140501,1575.0,3.6265486401656197,945589.6906779661,1575.0,945589.6906779661,53.84442415,36.347561516232595,1,600.3744067796611,159.70271418880992,2.88449574921368,15851848.60429024,20043003.125,13202103.97630872,179340,431667,294400.93108648,176750784.35642526,2.5241254781855496,1515.420336603078,0.02,12.00748813559322,1089581.67279192,654156950.4404395,0.02823655097759781,0.011634165445049879,0.02658912194712058,159014000.0,4.261674354395679,335764784.3564253,4.009041130340954,976165.0160161842,1914680042.5072365,26.710743856569888,206306724100,0.2910105860091358,41.0643406373795,12.797185867896154,18.477422230040254,10.688897961254796,16.972153303429273,58.93565936262048,46.13847349472432,27.66105126468407,16.972153303429273,55.441937318557535,10.82888578243646,0.011634165445048838,0.026589121947120507,0.03546883363758078,0.028236550977597846,96.82233554719197,6.200784182561201
2016-09-04,433383,179,102072892,570239.620111732,1.65865731,9679536501.88292,5835766350.545604,220755908330.37198,0.000254202883568613,0.15520075229820002,0.00013582,0.08292339520787498,45.7201680300341,27913.941706118163,1964316.59485315,2237.5,5.1512745334403,1366080.8185658979,2237.5,1366080.8185658979,63.21226972,37.11544578607303,1,610.538913325541,158.80929765328563,5.03356685902022,15854086.10429024,20043562.5,13203881.0492562,179857,424180,250807.10080573,153127494.7802598,1.75877288624872,1073.7992867567189,0.014893195,9.092875091245379,746036.28288898,455484181.4564637,0.028253600728927526,0.011946128536889913,0.026618629171510724,97942896.0,4.270665590852179,251070390.7802598,3.9339676867551683,1393994.760272016,1916074037.2675085,19.02394387922638,187820824689,0.3250645472015639,41.07205560373149,12.782203425289124,18.456783623345775,10.715975736927208,16.972981610706405,58.92794439626851,46.14574097097939,27.68895734763361,16.972981610706405,54.28208417872577,11.24752158217284,0.011946128536888895,0.02661862917151065,0.03545971072907941,0.028253600728927547,94.73959312915134,6.444390282458141
2016-09-05,554978,140,125799851,898570.3642857141,1.64951295,9632847972.86406,5839813471.07478,220755908330.37198,0.00027792669198024904,0.16884795944140454,0.0001582,0.09611076573216829,65.29053848006929,39665.7626320168,1536337.00156112,1750.0,4.0284851319014905,1063172.1873027463,1750.0,1063172.1873027463,45.35109543,37.0420234152931,1,607.526964172998,152.28951756187496,2.8320398411819037,15855836.10429023,20044000.0,13205132.66992201,234920,547127,349624.10394440003,212406070.47104594,2.58664433188724,1571.4561783467473,0.021535245,13.083242017571736,1415222.95337247,859786104.490321,0.028258579857113695,0.011676361785029827,0.025613367090070786,82446800.0,4.245255998522854,294852870.471046,3.9423956653188705,1102837.9499347631,1917176875.2174432,23.930410003371527,308000580484,0.19724864258967129,41.057733054844014,12.698213416670157,18.535697357876558,10.728245389421708,16.980110781187562,58.942266945155986,46.24405352848583,27.70835617060927,16.980110781187562,54.73727327386279,11.098962879159235,0.011676361785028774,0.025613367090070702,0.035436831536692213,0.028258579857113723,95.51721065807847,6.360392645339625
